,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Licensing and Permitting,0.0
3,Operating Expenses,Rent of land,0.0
4,Operating Expenses,Administrative expenses,0.0
5,Operating Expenses,Labor,0.0
6,Operating Expenses,Total annual maintenance,0.0
7,Operating Expenses,Installation cost,0.0
8,Operating Expenses,Sales tax,0.0
9,Operating Expenses,Credit card fees,0.0
10,Operating Expenses,Road tax,0.0
11,Financing cash outflow,Income taxes payable,0.0
12,Operating Expenses,Non-depreciable assets,9.92890754748372e-05
13,Operating Expenses,Desalination,0.000495440394621361
14,Operating Expenses,Desalination Fixed O&M Cost,0.0021874143768121925
15,Operating Expenses,Compression,0.011771712788296699
16,Operating Expenses,Cash on hand reserve,0.0186826578097631
17,Operating Expenses,Battery Storage Fixed O&M Cost,0.021297506689352576
18,Operating Expenses,Water,0.021398416886543536
19,Operating Expenses,Property insurance,0.02736007143023436
20,Operating Expenses,Battery Storage,0.02839667558580344
21,Operating Expenses,Hydrogen Storage,0.03765353084284044
22,Operating Expenses,Var O&M,0.06844470561337254
23,Operating Expenses,Solar Plant Fixed O&M Cost,0.07893481500249558
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.11590609514630595
25,Operating Expenses,Solar Plant,0.12028841707053882
26,Operating Expenses,Electrolysis system,0.2931727225216061
27,Operating Expenses,Wind Plant,0.3237221016781592
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.37957677234160186
29,Financing cash outflow,Repayment of debt,0.5638335375388357
30,Financing cash outflow,Interest expense,0.7338467642443536
31,Financing cash outflow,Dividends paid,1.09318219768378
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,9.92890754748372e-05
36,Financing cash inflow,One time capital incentive,0.01419833779290172
37,Operating Revenue,Cash on hand recovery,0.018682657809763106
38,Financing cash inflow,Inflow of debt,0.5638335375388357
39,Operating Revenue,Hydrogen sales,1.4384751723477844
40,Financing cash inflow,Inflow of equity,2.189433506850126
41,Financing cash inflow,Monetized tax losses,2.587371985641052
