,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.0314675174013921
11,Operating Expenses,H2 Pre-heating,0.2878915603833394
12,Operating Expenses,Raw Water Withdrawal,0.4764879062999999
13,Operating Expenses,Oxygen Supply,0.5121498434191973
14,Operating Expenses,Cooling Tower,0.6310532394584957
15,Operating Expenses,Electrical & Instrumentation,1.2444027671313729
16,Operating Expenses,Other Miscellaneous Costs,1.2444032631767654
17,Operating Expenses,Piping,1.8666041491172969
18,Operating Expenses,Lime,2.2519312251966808
19,Operating Expenses,Natural Gas,2.7167092623580062
20,Operating Expenses,"Buildings, Storage, Water Service",2.7836768908430654
21,Operating Expenses,Cash on hand reserve,3.679520017604903
22,Operating Expenses,Shaft Furnace,4.172687247150413
23,Operating Expenses,Maintenance Labor Cost,5.259355246625387
24,Operating Expenses,Slag Disposal,6.560037899999999
25,Operating Expenses,EAF & Casting,7.571365286617802
26,Operating Expenses,Maintenance Materials,7.719999999999997
27,Operating Expenses,Installation cost,7.975831778487192
28,Operating Expenses,Carbon,11.211796223663693
29,Operating Expenses,Property tax and insurance,12.188540548378649
30,Financing cash outflow,Repayment of debt,16.421729533444175
31,Operating Expenses,Administrative & Support Labor Cost,20.887349705740665
32,Financing cash outflow,Income taxes payable,21.717582682015586
33,Financing cash outflow,Interest expense,25.429048182538303
34,Operating Expenses,Electricity,36.24428714739
35,Financing cash outflow,Dividends paid,61.27430707477654
36,Operating Expenses,Annual Operating Labor Cost,78.29004357633725
37,Operating Expenses,Iron Ore,431.0859990658773
38,Operating Expenses,Hydrogen,556.7906958013515
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.0314675174013921
45,Operating Revenue,Cash on hand recovery,3.679520017604903
46,Financing cash inflow,Monetized tax losses,6.031207756416121
47,Financing cash inflow,Inflow of debt,16.421729533444175
48,Financing cash inflow,Inflow of equity,26.83882886923555
49,Operating Revenue,Steel sales,1275.5242009486828
