,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Battery Storage,0.0
3,Operating Expenses,Hydrogen Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Capital gains taxes payable,0.0
13,Operating Expenses,Non-depreciable assets,0.00011246123258774611
14,Operating Expenses,Desalination,0.0003544218027999612
15,Operating Expenses,Desalination Fixed O&M Cost,0.00156480447560766
16,Operating Expenses,Cash on hand reserve,0.007680000977595279
17,Operating Expenses,Compression,0.008421097096170428
18,Operating Expenses,Water,0.02139841688654353
19,Operating Expenses,Property insurance,0.029515543673069872
20,Operating Expenses,Var O&M,0.07119478191591576
21,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08291541756229345
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.12101953238767361
23,Financing cash outflow,Income taxes payable,0.12788631836326758
24,Operating Expenses,Solar Plant,0.21673511875125542
25,Operating Expenses,Wind Plant,0.23240327030723706
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.29435883360877263
27,Operating Expenses,Electrolysis system,0.42031253034913163
28,Financing cash outflow,Repayment of debt,0.45632436413132166
29,Financing cash outflow,Interest expense,0.7130456350468556
30,Operating Expenses,Grid Electricity Cost,0.912998253061112
31,Financing cash outflow,Dividends paid,0.957804743668966
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011246123258774611
37,Operating Revenue,Cash on hand recovery,0.007680000977595279
38,Financing cash inflow,Monetized tax losses,0.38544094066610807
39,Financing cash inflow,Inflow of debt,0.45632436413132166
40,Financing cash inflow,Inflow of equity,0.8074073017103678
41,Operating Revenue,Hydrogen sales,3.019080476580196
