,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.03146751740139212
11,Operating Expenses,H2 Pre-heating,0.28729060451608807
12,Operating Expenses,Raw Water Withdrawal,0.47648790630000026
13,Operating Expenses,Oxygen Supply,0.5093358657530649
14,Operating Expenses,Cooling Tower,0.6274640575884193
15,Operating Expenses,Electrical & Instrumentation,1.2366821487711968
16,Operating Expenses,Other Miscellaneous Costs,1.236682641738987
17,Operating Expenses,Piping,1.8550232215868339
18,Operating Expenses,Lime,2.2988676793364657
19,Operating Expenses,Natural Gas,2.7167092623580085
20,Operating Expenses,"Buildings, Storage, Water Service",2.77503177355149
21,Operating Expenses,Cash on hand reserve,3.119140542277849
22,Operating Expenses,Shaft Furnace,4.165387080040775
23,Operating Expenses,Maintenance Labor Cost,5.229903063493333
24,Operating Expenses,Slag Disposal,6.560037900000004
25,Operating Expenses,EAF & Casting,7.507577938601972
26,Operating Expenses,Installation cost,7.712106947088044
27,Operating Expenses,Maintenance Materials,7.720000000000004
28,Operating Expenses,Property tax and insurance,12.120285199289297
29,Operating Expenses,Carbon,12.386249185799324
30,Financing cash outflow,Repayment of debt,16.202852403092777
31,Operating Expenses,Administrative & Support Labor Cost,20.653741501872986
32,Financing cash outflow,Income taxes payable,21.035001990930976
33,Financing cash outflow,Interest expense,25.090116946189163
34,Operating Expenses,Electricity,37.49805864907202
35,Financing cash outflow,Dividends paid,59.672523995041445
36,Operating Expenses,Annual Operating Labor Cost,77.38506294399862
37,Operating Expenses,Iron Ore,395.7655751883176
38,Operating Expenses,Hydrogen,407.7807036852038
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.03146751740139212
45,Operating Revenue,Cash on hand recovery,3.119140542277849
46,Financing cash inflow,Monetized tax losses,6.018251562204423
47,Financing cash inflow,Inflow of debt,16.202852403092777
48,Financing cash inflow,Inflow of equity,26.78378719038735
49,Operating Revenue,Steel sales,1089.4998686238482
