,pv generation (kW),wind generation (kW),load (kW),original hybrid generation (kW)
0,0.0,109.73973437156829,187.5,109.73973437156829
1,0.0,66.27037853374048,190.5,66.27037853374048
2,0.0,3.6337795621687135,192.5,3.6337795621687135
3,0.0,0.0,187.5,0.0
4,0.0,0.0,186.5,0.0
5,0.0,0.0,186.1,0.0
6,0.0,12.65231901893682,199.9,12.65231901893682
7,0.0,10.350067312973025,211.4,10.350067312973025
8,4.440628662902798,48.102559206427856,215.0,52.54318786933065
9,22.161377092299347,7.11746721037653,239.0,29.27884430267588
10,51.498639476817104,0.0,255.0,51.498639476817104
11,88.06150275940256,0.0,234.5,88.06150275940256
12,175.53833390982584,0.0,233.0,175.53833390982584
13,180.44138997585497,0.0,253.0,180.44138997585497
14,203.0745104535925,0.0,271.0,203.0745104535925
15,134.1245326183435,4.04073823919973,247.9,138.16527085754322
16,110.17560655890858,545.0966854575813,243.10000000000002,655.2722920164899
17,10.4267240839334,144.4276433668591,228.1,154.8543674507925
18,0.0,14.179388611617492,217.1,14.179388611617492
19,0.0,56.74011383897222,201.6,56.74011383897222
20,0.0,0.0,194.70000000000002,0.0
21,0.0,8.03385719568623,200.5,8.03385719568623
22,0.0,246.00701550628764,200.5,246.00701550628764
23,0.0,348.20065344075806,207.5,348.20065344075806
24,0.0,73.86324572358564,207.5,73.86324572358564
25,0.0,73.06444686575766,212.5,73.06444686575766
26,0.0,48.908103100665315,216.4,48.908103100665315
27,0.0,43.90590011327451,217.4,43.90590011327451
28,0.0,117.63275622191158,221.4,117.63275622191158
29,0.0,73.5154376403637,223.1,73.5154376403637
30,0.0,85.51160127410996,266.5,85.51160127410996
31,0.0,35.431068693556306,243.79999999999998,35.431068693556306
32,8.42142150057596,0.0,249.0,8.42142150057596
33,103.77180209485657,0.0,191.0,103.77180209485657
34,179.38637722118378,0.0,184.0,179.38637722118378
35,239.8827436672188,0.0,189.0,239.8827436672188
36,269.53902512945996,0.0,186.0,269.53902512945996
37,258.1096206093033,0.0,210.0,258.1096206093033
38,222.70560963850363,0.0,232.0,222.70560963850363
39,170.6959563971125,0.0,203.0,170.6959563971125
40,91.40952352864976,0.0,178.0,91.40952352864976
41,10.661813100901284,0.0,182.2,10.661813100901284
42,0.0,0.0,159.20000000000002,0.0
43,0.0,0.0,152.62,0.0
44,0.0,0.0,144.9,0.0
45,0.0,3.439524588031339,143.7,3.439524588031339
46,0.0,0.0,142.7,0.0
47,0.0,0.0,144.6,0.0
48,0.0,4.6829078605235,141.6,4.6829078605235
49,0.0,83.5995392517511,145.6,83.5995392517511
50,0.0,75.49294212014753,147.5,75.49294212014753
51,0.0,22.288075012200323,144.5,22.288075012200323
52,0.0,58.40905291253232,143.5,58.40905291253232
53,0.0,17.450305936767368,146.9,17.450305936767368
54,0.0,1.3272199419930804,139.4,1.3272199419930804
55,0.0,150.22796067323847,143.0,150.22796067323847
56,4.973581405596426,0.0,154.0,4.973581405596426
57,20.025861199207935,0.0,148.0,20.025861199207935
58,83.25144059706311,0.0,152.0,83.25144059706311
59,133.93865235527727,0.0,166.0,133.93865235527727
60,182.95199993736477,0.0,163.0,182.95199993736477
61,261.0134366841355,0.0,174.0,261.0134366841355
62,239.77939910645094,0.0,160.70000000000002,239.77939910645094
63,120.8149476136964,515.4934014439773,169.0,636.3083490576737
64,92.36744627613642,33.6842850973854,151.0,126.05173137352182
65,16.60822497076381,0.0,148.0,16.60822497076381
66,0.0,32.9993888004814,153.79999999999998,32.9993888004814
67,0.0,5.542189456735998,150.10000000000002,5.542189456735998
68,0.0,0.0,151.2,0.0
69,0.0,0.0,146.7,0.0
70,0.0,35.88526747197633,144.7,35.88526747197633
71,0.0,112.83418371778723,144.6,112.83418371778723
72,0.0,0.0,143.6,0.0
73,0.0,0.0,143.6,0.0
74,0.0,34.61793065924151,143.6,34.61793065924151
75,0.0,93.89084220092748,158.5,93.89084220092748
76,0.0,83.89408528002299,162.5,83.89408528002299
77,0.0,0.0,150.9,0.0
78,0.0,13.29142738738951,144.0,13.29142738738951
79,0.0,31.962946983865695,147.0,31.962946983865695
80,3.3113850397288465,2.489666734297487,174.0,5.801051774026334
81,66.3405101360902,0.0,163.0,66.3405101360902
82,141.53327743977317,0.0,161.0,141.53327743977317
83,199.41758119891864,1.0104389842660766,170.0,200.4280201831847
84,272.23134783073687,32.15963227482456,181.0,304.3909801055614
85,263.9056569445598,58.81078776148318,163.0,322.716444706043
86,202.24922714912552,9.66727873645542,170.0,211.91650588558093
87,157.15076902805353,0.0,170.0,157.15076902805353
88,15.26988516004719,487.05871646397003,163.0,502.3286016240172
89,2.7270147604813264,892.0304461616641,178.0,894.7574609221455
90,0.0,0.0,187.0,0.0
91,0.0,60.174926564404814,162.0,60.174926564404814
92,0.0,199.14509931394633,154.22,199.14509931394633
93,0.0,216.1680576574504,156.70000000000002,216.1680576574504
94,0.0,247.9152711189725,151.7,247.9152711189725
95,0.0,16.349374075649468,148.60000000000002,16.349374075649468
96,0.0,164.108391347299,149.60000000000002,164.108391347299
97,0.0,208.46273995559147,148.60000000000002,208.46273995559147
98,0.0,0.0,148.5,0.0
99,0.0,0.0,152.5,0.0
100,0.0,0.0,151.5,0.0
101,0.0,6.202646963026387,146.0,6.202646963026387
102,0.0,0.0,144.6,0.0
103,0.0,0.0,158.0,0.0
104,12.457095152989337,0.0,160.0,12.457095152989337
105,84.83367363112106,0.0,164.0,84.83367363112106
106,113.66007213595883,0.0,177.0,113.66007213595883
107,210.39678604043857,0.0,194.0,210.39678604043857
108,285.6105148923921,10.453933513549057,184.0,296.0644484059411
109,264.0605031323605,40.366289179492256,206.0,304.42679231185275
110,163.13520574872217,0.0,177.3,163.13520574872217
111,39.436458516265176,0.0,163.0,39.436458516265176
112,19.581896197870417,126.01282264270237,176.3,145.5947188405728
113,3.039003227134174,268.7085881626739,171.1,271.74759138980806
114,0.0,886.9036262196144,149.5,886.9036262196144
115,0.0,676.1990406084744,157.79999999999998,676.1990406084744
116,0.0,38.92896283446637,154.4,38.92896283446637
117,0.0,37.13329120269453,154.70000000000002,37.13329120269453
118,0.0,0.3259885960089946,156.70000000000002,0.3259885960089946
119,0.0,347.1962574361517,153.70000000000002,347.1962574361517
120,0.0,505.818409806035,152.60000000000002,505.818409806035
121,0.0,23.560409588766017,153.6,23.560409588766017
122,0.0,76.69843272740835,150.60000000000002,76.69843272740835
123,0.0,88.61863646773212,149.60000000000002,88.61863646773212
124,0.0,0.0,154.6,0.0
125,0.0,0.0,148.10000000000002,0.0
126,0.0,0.0,153.10000000000002,0.0
127,0.0,3.274953110655803,166.1,3.274953110655803
128,0.9692853335377225,0.2791111187095904,202.0,1.248396452247313
129,8.854053924996878,0.0,251.0,8.854053924996878
130,16.987738218318103,0.0,253.0,16.987738218318103
131,27.85608055483112,0.0,252.0,27.85608055483112
132,37.0101050594829,0.0,261.0,37.0101050594829
133,54.5281114958588,0.0,267.0,54.5281114958588
134,47.52586869623874,9.82239825468996,307.0,57.348266950928696
135,50.05368284383121,16.80040763734417,268.0,66.85409048117538
136,14.111434548227212,7.339492080105133,259.29999999999995,21.450926628332347
137,4.604525960394682,9.239784246192581,249.6,13.844310206587263
138,0.0,0.04022833782643281,228.1,0.04022833782643281
139,0.0,28.84387072768304,225.8,28.84387072768304
140,0.0,44.260031609839764,234.1,44.260031609839764
141,0.0,28.56991158846875,215.7,28.56991158846875
142,0.0,185.16458778164323,210.7,185.16458778164323
143,0.0,0.0,204.6,0.0
144,0.0,13.918311177125386,206.6,13.918311177125386
145,0.0,0.0,212.60000000000002,0.0
146,0.0,0.0,222.5,0.0
147,0.0,0.0,216.5,0.0
148,0.0,0.0,206.5,0.0
149,0.0,0.0,206.1,0.0
150,0.0,0.496929414685221,239.0,0.496929414685221
151,0.0,0.0,221.0,0.0
152,10.484665292456981,0.0,230.0,10.484665292456981
153,85.76671588907398,0.0,246.0,85.76671588907398
154,186.30177989318378,0.0,246.0,186.30177989318378
155,252.79580759453782,293.5971724650021,288.0,546.3929800595399
156,258.6797128231909,213.14330015027645,303.0,471.82301297346737
157,237.80454860622527,80.62899647766491,307.0,318.4335450838902
158,215.03708126885653,63.41851319611246,310.0,278.45559446496895
159,175.4290615609868,14.412481851637951,330.0,189.84154341262476
160,91.78790599113508,78.15617636730617,349.0,169.94408235844125
161,13.88292885146192,55.08591438762599,306.0,68.9688432390879
162,0.0,207.17999717668022,252.0,207.17999717668022
163,0.0,263.1297675405866,226.0,263.1297675405866
164,0.0,148.03001471387466,214.29999999999998,148.03001471387466
165,0.0,214.28572849329444,212.7,214.28572849329444
166,0.0,190.4153979808889,206.7,190.4153979808889
167,0.0,59.25766989319151,202.7,59.25766989319151
168,0.0,2.254373242501625,201.6,2.254373242501625
169,0.0,0.0,199.6,0.0
170,0.0,0.0,204.6,0.0
171,0.0,3.5289662051210513,204.6,3.5289662051210513
172,0.0,0.0,205.6,0.0
173,0.0,641.0835005084974,207.2,641.0835005084974
174,0.0,852.4150785140728,218.0,852.4150785140728
175,0.0,712.3104109339974,225.5,712.3104109339974
176,2.420590698200503,830.323800788321,184.0,832.7443914865215
177,26.55390186756981,193.85422142117812,233.0,220.40812328874793
178,198.96336261694316,130.62547270192508,295.0,329.58883531886823
179,171.40836718364758,16.268051525372027,303.0,187.6764187090196
180,122.62470264442348,0.0,256.0,122.62470264442348
181,81.92154495680946,81.11731610110888,247.0,163.03886105791833
182,77.44738438415172,243.4026785414926,237.0,320.85006292564435
183,43.71948783781679,200.82557032493156,236.0,244.54505816274835
184,27.971891487429673,231.55224080118097,228.8,259.52413228861064
185,11.415477934449054,274.10880408218014,209.0,285.5242820166292
186,0.0,770.7965428974935,191.39999999999998,770.7965428974935
187,0.0,674.1452027308565,184.6,674.1452027308565
188,0.0,512.8502238943408,179.0,512.8502238943408
189,0.0,469.9444684318801,174.7,469.9444684318801
190,0.0,27.609239960963748,161.70000000000002,27.609239960963748
191,0.0,174.6487771794262,167.7,174.6487771794262
192,0.0,9.415154625726231,164.70000000000002,9.415154625726231
193,0.0,0.0,169.6,0.0
194,0.0,1032.6043692098885,170.6,1032.6043692098885
195,0.0,1146.8180323320423,168.6,1146.8180323320423
196,0.0,1075.5570462455403,167.6,1075.5570462455403
