,pv generation (kW),wind generation (kW),dispatch battery SOC (%),original battery SOC (%),load (kW),battery charge (kW),battery discharge (kW),original hybrid generation (kW),optimized dispatch (kW),grid supplied load (kW)
0,0.0,75.4871183189144,78.06097430977508,83.48915139496147,187.5,0.0,111.9999974495757,75.4871183189144,187.4871157684901,0.012884231509900701
1,0.0,0.0,57.75397079202644,65.74590367254007,190.5,0.0,190.28111269385687,0.0,190.28111269385687,0.2188873061431309
2,0.0,0.0,37.233770386952365,47.513635324177685,192.5,0.0,192.20135910521822,0.0,192.20135910521822,0.2986408947817836
3,0.0,0.0,20.0,31.938936264633742,187.5,0.0,161.32966146646407,0.0,161.32966146646407,26.170338533535926
4,0.0,0.0,20.0,31.938936264633742,186.5,0.0,0.0,0.0,0.0,186.5
5,0.0,0.0,20.0,31.938936264633742,186.1,0.0,0.0,0.0,0.0,186.1
6,0.0,0.0,20.0,31.938936264633742,199.9,0.0,0.0,0.0,0.0,199.9
7,0.0,0.0,20.0,31.938936264633742,211.4,0.0,0.0,0.0,0.0,211.4
8,33.92558471306441,0.0,20.0,31.938936264633742,215.0,0.0,0.0,33.92558471306441,33.92558471306441,181.0744152869356
9,170.8660258267552,0.0,20.0,31.938936264633742,239.0,0.0,0.0,170.8660258267552,170.8660258267552,68.13397417324481
10,205.54296380103514,0.0,20.0,31.938936264633742,255.0,0.0,0.0,205.54296380103514,205.54296380103514,49.45703619896486
11,234.68787478788576,0.0,20.018762000000002,31.971999932315025,234.5,-0.19958170959921817,-0.0,234.68787478788576,234.48829307828655,0.011706921713454221
12,70.61851839671279,0.0,20.0,31.956101616117127,233.0,0.0,0.17563464393357875,70.61851839671279,70.79415304064636,162.20584695935364
13,48.4890971916193,0.0,20.0,31.956101616117127,253.0,0.0,0.0,48.4890971916193,48.4890971916193,204.5109028083807
14,229.18405815911498,0.0,20.0,31.956101616117127,271.0,0.0,0.0,229.18405815911498,229.18405815911498,41.81594184088502
15,149.1846451079303,0.0,20.0,31.956101616117127,247.9,0.0,0.0,149.1846451079303,149.1846451079303,98.71535489206971
16,18.84455751852586,0.0,20.0,31.956101616117127,243.10000000000002,0.0,0.0,18.84455751852586,18.84455751852586,224.25544248147418
17,4.8843158862457425,0.0,20.0,31.956101616117127,228.1,0.0,0.0,4.8843158862457425,4.8843158862457425,223.21568411375426
18,0.0,0.0,20.0,31.956101616117127,217.1,0.0,0.0,0.0,0.0,217.1
