,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,9.651906725983589e-05
16,Operating Expenses,Desalination,0.000953624445334113
17,Operating Expenses,Desalination Fixed O&M Cost,0.004210338608739381
18,Financing cash outflow,Income taxes payable,0.011176986142974386
19,Operating Expenses,Water,0.022269129287598957
20,Operating Expenses,Compression,0.022658211159691983
21,Operating Expenses,Cash on hand reserve,0.03799771075522798
22,Operating Expenses,Property insurance,0.06563684822681554
23,Operating Expenses,Var O&M,0.06579483941593485
24,Operating Expenses,Hydrogen Storage,0.10102391197109482
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.22309623295696723
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.8229684692257357
27,Operating Expenses,Wind Plant,1.3740957123800084
28,Financing cash outflow,Repayment of debt,1.4948890692162289
29,Operating Expenses,Electrolysis system,1.598877316533173
30,Financing cash outflow,Interest expense,2.1831129048688487
31,Financing cash outflow,Dividends paid,2.292798500033203
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,9.651906725983589e-05
36,Operating Revenue,Cash on hand recovery,0.03799771075522798
37,Financing cash inflow,One time capital incentive,0.05051195598554741
38,Financing cash inflow,Inflow of debt,1.4948890692162284
39,Financing cash inflow,Monetized tax losses,2.282277538753533
40,Financing cash inflow,Inflow of equity,2.6954794107646585
41,Operating Revenue,Hydrogen sales,3.7587896436327624
