,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316858e-06
11,Operating Expenses,Non-depreciable assets,0.0002187770404897307
12,Operating Expenses,Cooling Tower,0.0004199819090873263
13,Operating Expenses,Maintenance Cost,0.0006095555098332468
14,Operating Expenses,Boiler and Steam Turbine,0.0006186227107703822
15,Operating Expenses,Installation cost,0.0010500009292490418
16,Operating Expenses,Cash on hand reserve,0.001558001021577456
17,Operating Expenses,Haber Bosch,0.0016314466441767809
18,Operating Expenses,Air Separation by Cryogenic,0.0019695271803863716
19,Operating Expenses,Iron based catalyst,0.002118031527748032
20,Operating Expenses,Depreciable Nonequipment,0.0022780945176951364
21,Operating Expenses,Administrative Expense,0.003362759562612748
22,Operating Expenses,Property tax and insurance,0.004150603777269599
23,Financing cash outflow,Income taxes payable,0.004233154934710509
24,Financing cash outflow,Repayment of debt,0.004746765666369573
25,Financing cash outflow,Interest expense,0.00765985575582058
26,Financing cash outflow,Dividends paid,0.01405624648055331
27,Operating Expenses,Labor Cost,0.016813797813063736
28,Operating Expenses,Electricity,0.04123605190479253
29,Operating Expenses,Hydrogen,0.48050976522802186
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.0002187770404897307
35,Financing cash inflow,Monetized tax losses,0.0011782250547602371
36,Operating Revenue,Cash on hand recovery,0.001558001021577456
37,Financing cash inflow,Inflow of debt,0.004746765666369573
38,Financing cash inflow,Inflow of equity,0.006846622178825696
39,Operating Revenue,Oxygen byproduct,0.008386648300601965
40,Operating Revenue,Ammonia sales,0.5663115818425808
