,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Operating Expenses,Credit card fees,0.0
14,Financing cash outflow,Capital gains taxes payable,0.0
15,Operating Expenses,Road tax,0.0
16,Operating Expenses,Non-depreciable assets,9.651906725983589e-05
17,Operating Expenses,Desalination,0.000953624445334113
18,Operating Expenses,Desalination Fixed O&M Cost,0.004210338608739381
19,Operating Expenses,Water,0.022269129287598957
20,Operating Expenses,Compression,0.022658211159691983
21,Operating Expenses,Cash on hand reserve,0.03267777320397796
22,Operating Expenses,Property insurance,0.05070735532775406
23,Operating Expenses,Var O&M,0.06579483941593485
24,Operating Expenses,Hydrogen Storage,0.10102391197109482
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.22309623295696723
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.7312911856288653
27,Operating Expenses,Electrolysis system,1.0713250712896858
28,Operating Expenses,Wind Plant,1.196611812122225
29,Financing cash outflow,Repayment of debt,1.2218221546606867
30,Financing cash outflow,Dividends paid,1.7518475486894411
31,Financing cash outflow,Interest expense,1.7661216527170538
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,9.651906725983589e-05
36,Operating Revenue,Cash on hand recovery,0.03267777320397796
37,Financing cash inflow,One time capital incentive,0.05051195598554741
38,Financing cash inflow,Inflow of debt,1.2218221546606867
39,Operating Revenue,Hydrogen sales,2.2678553527672003
40,Financing cash inflow,Monetized tax losses,2.3420654128800624
41,Financing cash inflow,Inflow of equity,2.34639641496437
