,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,9.798068696267131e-05
16,Operating Expenses,Desalination,0.0005961866744660267
17,Operating Expenses,Desalination Fixed O&M Cost,0.0026322183599653756
18,Operating Expenses,Cash on hand reserve,0.012818031816664608
19,Operating Expenses,Compression,0.014165454363864297
20,Operating Expenses,Water,0.021398416886543523
21,Operating Expenses,Property insurance,0.033036090688234716
22,Operating Expenses,Hydrogen Storage,0.03784128884624328
23,Operating Expenses,Var O&M,0.06736306189566277
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1394752429672792
25,Financing cash outflow,Income taxes payable,0.4425750987235083
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.5145032064338347
27,Operating Expenses,Wind Plant,0.531633058944005
28,Financing cash outflow,Repayment of debt,0.7347877417535572
29,Operating Expenses,Electrolysis system,0.9737909469746514
30,Financing cash outflow,Interest expense,1.14553309988402
31,Financing cash outflow,Dividends paid,1.7753005880706278
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.798068696267131e-05
37,Operating Revenue,Cash on hand recovery,0.012818031816664608
38,Financing cash inflow,Monetized tax losses,0.2592250981265884
39,Financing cash inflow,Inflow of debt,0.7347877417535573
40,Financing cash inflow,Inflow of equity,1.2795765123826581
41,Operating Revenue,Hydrogen sales,4.16104234920366
