,Type,Name,NPV
0,Operating Expenses,Credit card fees,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Solar Plant,0.0
5,Operating Expenses,Licensing and Permitting,0.0
6,Operating Expenses,Rent of land,0.0
7,Operating Expenses,Administrative expenses,0.0
8,Operating Expenses,Labor,0.0
9,Operating Expenses,Total annual maintenance,0.0
10,Operating Expenses,Installation cost,0.0
11,Operating Expenses,Sales tax,0.0
12,Operating Expenses,Road tax,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Non-depreciable assets,0.00011746010421806888
15,Operating Expenses,Desalination,0.000351639188648456
16,Operating Expenses,Hydrogen Storage,0.0004093304825148072
17,Operating Expenses,Desalination Fixed O&M Cost,0.0015525189811946027
18,Operating Expenses,Compression,0.008354981908656895
19,Operating Expenses,Cash on hand reserve,0.008996664721699757
20,Operating Expenses,Property insurance,0.011929627272394109
21,Operating Expenses,Water,0.016728232189973623
22,Operating Expenses,Var O&M,0.07099670994366729
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08226443725446789
24,Operating Expenses,Electrolysis system,0.18857209935189084
25,Financing cash outflow,Income taxes payable,0.18886555384748493
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.26965608991934553
27,Financing cash outflow,Repayment of debt,0.29134715047162235
28,Operating Expenses,Wind Plant,0.3631851386267861
29,Financing cash outflow,Interest expense,0.47014689671605703
30,Financing cash outflow,Dividends paid,0.7252686789307029
31,Operating Expenses,Grid Electricity Cost,1.999332438288151
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011746010421806888
37,Operating Revenue,Cash on hand recovery,0.008996664721699759
38,Financing cash inflow,Monetized tax losses,0.10680047303864917
39,Financing cash inflow,Inflow of debt,0.29134715047162235
40,Financing cash inflow,Inflow of equity,0.50338901600311
41,Operating Revenue,Hydrogen sales,3.7874248838601767
