,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,9.873413087173625e-05
16,Operating Expenses,Desalination,0.0006223216277510549
17,Operating Expenses,Desalination Fixed O&M Cost,0.0027476065543347024
18,Operating Expenses,Cash on hand reserve,0.004796635280712266
19,Operating Expenses,Compression,0.014786423439351222
20,Operating Expenses,Water,0.021398416886543523
21,Operating Expenses,Property insurance,0.02461826644889601
22,Operating Expenses,Hydrogen Storage,0.0392129325482688
23,Operating Expenses,Var O&M,0.06801971729805102
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1455894000182274
25,Financing cash outflow,Income taxes payable,0.21986354113722772
26,Operating Expenses,Electrolysis system,0.25352711848981596
27,Financing cash outflow,Repayment of debt,0.3499825591980236
28,Operating Expenses,Wind Plant,0.4252009324782928
29,Operating Expenses,Wind Plant Fixed O&M Cost,0.4616339386927487
30,Financing cash outflow,Interest expense,0.5647668557778507
31,Financing cash outflow,Dividends paid,0.8973760258585686
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.873413087173625e-05
37,Operating Revenue,Cash on hand recovery,0.004796635280712266
38,Financing cash inflow,Monetized tax losses,0.11156582335559292
39,Financing cash inflow,Inflow of debt,0.3499825591980236
40,Financing cash inflow,Inflow of equity,0.6045710851897037
41,Operating Revenue,Hydrogen sales,2.4197798566168207
