,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Operating Expenses,Credit card fees,0.0
14,Financing cash outflow,Capital gains taxes payable,0.0
15,Operating Expenses,Road tax,0.0
16,Operating Expenses,Non-depreciable assets,9.920195920096204e-05
17,Operating Expenses,Desalination,0.0005811740799147202
18,Operating Expenses,Desalination Fixed O&M Cost,0.0025659363904059957
19,Operating Expenses,Compression,0.013808753632184577
20,Operating Expenses,Water,0.014063324538258572
21,Operating Expenses,Cash on hand reserve,0.021446664638315523
22,Operating Expenses,Property insurance,0.021515852442505878
23,Operating Expenses,Hydrogen Storage,0.0626170265565764
24,Operating Expenses,Var O&M,0.06800558943416685
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.13596311268612504
26,Operating Expenses,Wind Plant,0.4325456467682919
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.4456759514052667
28,Operating Expenses,Electrolysis system,0.5044121960571069
29,Financing cash outflow,Repayment of debt,0.6181170380109978
30,Financing cash outflow,Interest expense,0.8185748843056498
31,Financing cash outflow,Dividends paid,1.1087328326554644
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,9.920195920096204e-05
36,Operating Revenue,Cash on hand recovery,0.02144666463831552
37,Financing cash inflow,One time capital incentive,0.0313085132782882
38,Financing cash inflow,Inflow of debt,0.6181170380109978
39,Operating Revenue,Hydrogen sales,1.0941136691194167
40,Financing cash inflow,Inflow of equity,2.1686447830293774
41,Financing cash inflow,Monetized tax losses,2.5232226537636695
