,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,9.920195920096204e-05
16,Operating Expenses,Desalination,0.0005811740799147202
17,Operating Expenses,Desalination Fixed O&M Cost,0.0025659363904059957
18,Operating Expenses,Cash on hand reserve,0.006508595736115208
19,Operating Expenses,Compression,0.013808753632184577
20,Operating Expenses,Water,0.014063324538258572
21,Operating Expenses,Property insurance,0.0168442917956764
22,Operating Expenses,Hydrogen Storage,0.0626170265565764
23,Operating Expenses,Var O&M,0.06800558943416685
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.13596311268612504
25,Financing cash outflow,Income taxes payable,0.2503222740230919
26,Operating Expenses,Electrolysis system,0.3117961618389233
27,Financing cash outflow,Repayment of debt,0.3825878869547522
28,Operating Expenses,Wind Plant,0.4045500946329221
29,Operating Expenses,Wind Plant Fixed O&M Cost,0.4122502550498718
30,Financing cash outflow,Interest expense,0.6173820731788837
31,Financing cash outflow,Dividends paid,0.9557669981822969
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.920195920096204e-05
37,Operating Revenue,Cash on hand recovery,0.006508595736115208
38,Financing cash inflow,Monetized tax losses,0.14346734019547996
39,Financing cash inflow,Inflow of debt,0.3825878869547522
40,Financing cash inflow,Inflow of equity,0.6668629178335679
41,Operating Revenue,Hydrogen sales,2.4561868079902496
