,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.031467517401392114
11,Operating Expenses,H2 Pre-heating,0.17153582916646934
12,Operating Expenses,Cooling Tower,0.43341711511537795
13,Operating Expenses,Raw Water Withdrawal,0.47648790630000015
14,Operating Expenses,Oxygen Supply,0.5028289731181037
15,Operating Expenses,Electrical & Instrumentation,1.2188506074598422
16,Operating Expenses,Other Miscellaneous Costs,1.2188510933196006
17,Operating Expenses,Piping,1.828275909642439
18,Operating Expenses,Lime,2.089314915012543
19,Operating Expenses,Natural Gas,2.716709262358008
20,Operating Expenses,"Buildings, Storage, Water Service",2.754961239422383
21,Operating Expenses,Cash on hand reserve,2.924785841679566
22,Operating Expenses,Shaft Furnace,4.148400560582673
23,Operating Expenses,Maintenance Labor Cost,5.084258363887914
24,Operating Expenses,Slag Disposal,6.560037900000004
25,Operating Expenses,Installation cost,7.336778129405766
26,Operating Expenses,EAF & Casting,7.360802055285948
27,Operating Expenses,Maintenance Materials,7.720000000000003
28,Operating Expenses,Carbon,11.722256166785757
29,Operating Expenses,Property tax and insurance,11.782754029867702
30,Financing cash outflow,Repayment of debt,15.659039185415795
31,Operating Expenses,Administrative & Support Labor Cost,20.099470053882182
32,Financing cash outflow,Income taxes payable,20.856926088453
33,Financing cash outflow,Interest expense,24.24802217861636
34,Operating Expenses,Electricity,42.755637702036026
35,Financing cash outflow,Dividends paid,56.09497184225472
36,Operating Expenses,Annual Operating Labor Cost,75.31362185164079
37,Operating Expenses,Iron Ore,360.9224501489909
38,Operating Expenses,Hydrogen,379.1357726350378
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Financing cash inflow,One time capital incentive,0.0
42,Financing cash inflow,Annual operating incentives,0.0
43,Operating Revenue,Sale of non-depreciable assets,0.031467517401392114
44,Operating Revenue,Cash on hand recovery,2.9247858416795656
45,Financing cash inflow,Monetized tax losses,6.738497623589753
46,Operating Revenue,Oxygen sales,11.850000000000005
47,Financing cash inflow,Inflow of debt,15.659039185415795
48,Financing cash inflow,Inflow of equity,25.25970264073392
49,Operating Revenue,Steel sales,1010.705192293319
