,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,9.769373020659357e-05
16,Operating Expenses,Desalination,0.0007275243386712928
17,Operating Expenses,Desalination Fixed O&M Cost,0.0032120860857673696
18,Operating Expenses,Water,0.016147757255936687
19,Operating Expenses,Compression,0.017286050258132724
20,Operating Expenses,Cash on hand reserve,0.034553012801613034
21,Operating Expenses,Var O&M,0.066571627492947
22,Operating Expenses,Property insurance,0.08784330743457168
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.17020111023392223
24,Operating Expenses,Wind Plant Fixed O&M Cost,0.6977873204662175
25,Operating Expenses,Wind Plant,0.8449176702079315
26,Financing cash outflow,Income taxes payable,1.3369718780192126
27,Operating Expenses,Electrolysis system,1.3954522379673249
28,Operating Expenses,Hydrogen Storage,1.8878867472569298
29,Financing cash outflow,Repayment of debt,2.0574274836932243
30,Financing cash outflow,Interest expense,3.3200707304357557
31,Financing cash outflow,Dividends paid,5.119705869872422
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.769373020659357e-05
37,Operating Revenue,Cash on hand recovery,0.034553012801613034
38,Financing cash inflow,Monetized tax losses,0.7739865201595595
39,Financing cash inflow,Inflow of debt,2.0574274836932243
40,Financing cash inflow,Inflow of equity,3.597560272696324
41,Operating Revenue,Hydrogen sales,10.59323512446986
