,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316859e-06
11,Operating Expenses,Non-depreciable assets,0.00020600418523283518
12,Operating Expenses,Cooling Tower,0.00039546211430776905
13,Operating Expenses,Boiler and Steam Turbine,0.0005825056743317741
14,Operating Expenses,Maintenance Cost,0.0006281684369194812
15,Operating Expenses,Installation cost,0.00095841792898651
16,Operating Expenses,Cash on hand reserve,0.0010959674168379496
17,Operating Expenses,Haber Bosch,0.0015361979297834798
18,Operating Expenses,Air Separation by Cryogenic,0.0018545403173074848
19,Operating Expenses,Iron based catalyst,0.002118031527748033
20,Operating Expenses,Depreciable Nonequipment,0.0021643281060451875
21,Operating Expenses,Administrative Expense,0.0030040705651042253
22,Financing cash outflow,Income taxes payable,0.003717219474397871
23,Operating Expenses,Property tax and insurance,0.003919820485065416
24,Financing cash outflow,Repayment of debt,0.0044632309383500655
25,Financing cash outflow,Interest expense,0.007202315765215501
26,Financing cash outflow,Dividends paid,0.012425102555930854
27,Operating Expenses,Labor Cost,0.015020352825521126
28,Operating Expenses,Electricity,0.036165333413059
29,Operating Expenses,Hydrogen,0.3226494781591756
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00020600418523283518
35,Operating Revenue,Cash on hand recovery,0.0010959674168379498
36,Financing cash inflow,Monetized tax losses,0.001168048935382264
37,Financing cash inflow,Inflow of debt,0.0044632309383500655
38,Financing cash inflow,Inflow of equity,0.0064913186572085006
39,Operating Revenue,Oxygen byproduct,0.008386648300601965
40,Operating Revenue,Ammonia sales,0.3983009103766839
