,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316858e-06
11,Operating Expenses,Non-depreciable assets,0.0002187670501383107
12,Operating Expenses,Cooling Tower,0.0004199627308095122
13,Operating Expenses,Maintenance Cost,0.0006095694278438138
14,Operating Expenses,Boiler and Steam Turbine,0.0006185944616530928
15,Operating Expenses,Installation cost,0.0010499278024718463
16,Operating Expenses,Haber Bosch,0.0016313721449273994
17,Operating Expenses,Air Separation by Cryogenic,0.0019694372428471336
18,Operating Expenses,Iron based catalyst,0.0021180315277480326
19,Operating Expenses,Depreciable Nonequipment,0.0022780055347379723
20,Operating Expenses,Cash on hand reserve,0.0033128747842151108
21,Operating Expenses,Administrative Expense,0.0033624716455295323
22,Operating Expenses,Property tax and insurance,0.004150423268985065
23,Financing cash outflow,Repayment of debt,0.00474654303162507
24,Financing cash outflow,Income taxes payable,0.005485275954286826
25,Financing cash outflow,Interest expense,0.007659496490133375
26,Operating Expenses,Labor Cost,0.016812358227647657
27,Financing cash outflow,Dividends paid,0.017764754860306837
28,Operating Expenses,Electricity,0.04692858800621012
29,Operating Expenses,Hydrogen,1.1051043700123147
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.0002187670501383107
35,Financing cash inflow,Monetized tax losses,0.000960621665479795
36,Operating Revenue,Cash on hand recovery,0.0033128747842151108
37,Financing cash inflow,Inflow of debt,0.00474654303162507
38,Financing cash inflow,Inflow of equity,0.006581358104152271
39,Operating Revenue,Oxygen byproduct,0.008386648300601965
40,Operating Revenue,Ammonia sales,1.202039592259196
