Project,Scenario,,Dollar_year,Weather_year,Start_day,r,state,gea,raz,country,tz,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard_scenarios_2021,MidCase95by2035,,2020$,2012,Sunday,p124,VA,RFCEc,pjm_east,usa,ET,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Time,,Load,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,MW,$/MW,MW,$/MW,MW,$/MW,unitless,unitless,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,Interval,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,imports,exports,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,marg_gen_tech,marg_es_tech,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,beccs_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
1/1/2026 0:00,1/1/2026 0:00,1,55.8,54.9,53.2,0,53.7,0,0,0.9,54.6,0,0.0314,0.0399,1.6,0,0.1,0,0.6,0,coal,coal,0,0,0,0,0,0,0,0,0,237.5,8.9,1.13,27.2,1109.2,0.17,238.1,58.3,296.4,347.5,21.9,3.02,27.2,1331.9,0.16,348.9,64.5,413.4,874.5,100.7,14.65,26.9,1906.5,0.43,881.2,80.4,961.6,28.69,0,0,28.69,29.88,0,0,29.88,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0
1/1/2026 1:00,1/1/2026 1:00,2,54.7,53.8,52.1,0,52.9,0,0,0.9,53.8,0,0.0313,0.0391,1.6,0,0.1,0,0.5,0,gas-cc,gas-cc,0,0,0,0,0,0,0,0,0,238.1,9.5,1.22,27.1,1095.5,0.18,238.6,57.8,296.5,360.4,23.4,3.24,27.5,1359.1,0.17,362,65.6,427.6,392.3,7.4,0.74,46.3,2051.5,0.17,392.7,103.8,496.6,26.69,0,0,26.69,27.78,0,0,27.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/1/2026 2:00,1/1/2026 2:00,3,53.6,52.7,51.1,0,52.1,0,0,0.9,53,0,0.0311,0.0383,1.6,0,0.1,0,0.5,0,phs,gas-cc,0,0,0,0,0,0,0,0,0,243.5,9.6,1.24,27.8,1122.5,0.18,244.1,59.3,303.4,369,24.8,3.45,27.4,1363.8,0.17,370.6,65.6,436.3,361.4,6.8,0.68,42.7,1889.7,0.16,361.8,95.6,457.4,26.61,0,0,26.61,27.67,0,0,27.67,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0
1/1/2026 3:00,1/1/2026 3:00,4,53.6,52.7,51.1,0,52.2,0,0,0.9,53.1,0,0.0311,0.0383,1.6,0,0,0,0.5,0,gas-cc,gas-cc,0,0,0,0,0,0,0,0,0,247.7,9.8,1.25,28.3,1142.4,0.19,248.3,60.3,308.7,373.1,26.1,3.65,26.8,1346.4,0.17,374.8,64.5,439.4,389.6,7.3,0.73,46,2037.4,0.17,390,103.1,493.1,26.66,0,0,26.66,27.73,0,0,27.73,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
1/1/2026 4:00,1/1/2026 4:00,5,54.7,53.8,52.1,0,53.8,0,0,0.9,54.7,0,0.0313,0.0391,1.6,0,0,0,0.5,0,gas-cc,gas-cc,0,0,0,0,0,0,0,0,0,253.3,9.9,1.28,28.9,1169.3,0.19,253.9,61.7,315.6,368.6,25.1,3.5,27.1,1352.1,0.17,370.2,65,435.2,454.2,8.6,0.86,53.7,2375.2,0.2,454.7,120.2,574.9,28.04,0,0,28.04,29.18,0,0,29.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2026 5:00,1/1/2026 5:00,6,55.9,54.9,53.2,0,54.9,0,0,0.9,55.9,0,0.0314,0.0399,1.6,0,0,0,0.5,0,gas-cc,gas-cc,0,0,0,0,0,0,0,0,0,254.1,9.7,1.24,29,1179.5,0.18,254.7,62.1,316.8,355.2,23.3,3.23,26.9,1331.4,0.17,356.7,64.2,420.9,451.4,8.5,0.85,53.3,2360.5,0.2,451.9,119.5,571.3,28.55,0,0,28.55,29.74,0,0,29.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2026 6:00,1/1/2026 6:00,7,57,56,54.3,0,56,0,0,1,57,0,0.0316,0.0407,1.7,0,0,0,0.6,0,gas-cc,gas-cc,0,0,0,0,0,0,0,0,0,253.2,9.2,1.16,29.2,1190.8,0.18,253.7,62.6,316.3,346.6,22.3,3.09,26.6,1312.4,0.16,348.1,63.4,411.5,456.2,8.6,0.86,53.9,2385.3,0.2,456.6,120.7,577.4,28.97,0,0,28.97,30.2,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2026 7:00,1/1/2026 7:00,8,57.8,57.1,55.3,0,38.4,0,0,0.7,39.1,0,0.0318,0.0415,1.7,0,4.1,0,0.9,0,gas-cc,gas-cc,0,0,0,0,0,0,0,0,0,163.7,6,0.76,18.8,767.8,0.12,164.1,40.3,204.4,286.7,17.7,2.44,22.7,1108.3,0.13,287.9,53.8,341.7,456.5,8.6,0.86,53.9,2387.3,0.2,457,120.8,577.8,28.83,0,0,28.83,30.07,0,0,30.07,18.7,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0.3,0,0,0
