,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.03146751740139209
11,Operating Expenses,H2 Pre-heating,0.2871491396220848
12,Operating Expenses,Raw Water Withdrawal,0.47648790629999976
13,Operating Expenses,Oxygen Supply,0.5086748548533419
14,Operating Expenses,Cooling Tower,0.6266210503962759
15,Operating Expenses,Electrical & Instrumentation,1.234869355308095
16,Operating Expenses,Other Miscellaneous Costs,1.234869847553267
17,Operating Expenses,Piping,1.8523040313944825
18,Operating Expenses,Lime,2.251931225196679
19,Operating Expenses,Natural Gas,2.716709262358006
20,Operating Expenses,"Buildings, Storage, Water Service",2.7729979982394086
21,Operating Expenses,Cash on hand reserve,3.6950558401024782
22,Operating Expenses,Shaft Furnace,4.1636682625170565
23,Operating Expenses,Maintenance Labor Cost,5.222990600615684
24,Operating Expenses,Slag Disposal,6.560037899999997
25,Operating Expenses,EAF & Casting,7.492621437774095
26,Operating Expenses,Maintenance Materials,7.7199999999999935
27,Operating Expenses,Installation cost,7.931232052559318
28,Operating Expenses,Carbon,11.211796223663688
29,Operating Expenses,Property tax and insurance,12.104265586594863
30,Financing cash outflow,Repayment of debt,16.314426998199142
31,Operating Expenses,Administrative & Support Labor Cost,20.59906849187117
32,Financing cash outflow,Income taxes payable,21.563434480272036
33,Financing cash outflow,Interest expense,25.262890206711372
34,Operating Expenses,Electricity,32.59500562079998
35,Financing cash outflow,Dividends paid,60.82526939018322
36,Operating Expenses,Annual Operating Labor Cost,77.17328336686899
37,Operating Expenses,Iron Ore,431.085999065877
38,Operating Expenses,Hydrogen,567.2541951389295
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.03146751740139209
45,Operating Revenue,Cash on hand recovery,3.6950558401024782
46,Financing cash inflow,Monetized tax losses,5.97414432456608
47,Financing cash inflow,Inflow of debt,16.314426998199142
48,Financing cash inflow,Inflow of equity,26.607679910648663
49,Operating Revenue,Steel sales,1280.1465482612448
