,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011770299122528049
16,Operating Expenses,Desalination,0.0008655295035031827
17,Operating Expenses,Desalination Fixed O&M Cost,0.0038213914328986205
18,Operating Expenses,Cash on hand reserve,0.01872257860664041
19,Operating Expenses,Compression,0.020565066626881005
20,Operating Expenses,Water,0.02226912928759893
21,Operating Expenses,Var O&M,0.06595899774851864
22,Operating Expenses,Hydrogen Storage,0.09124562480763736
23,Operating Expenses,Property insurance,0.1075096373788426
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20248680986467452
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.8264783891703064
26,Financing cash outflow,Income taxes payable,0.9039875285745427
27,Operating Expenses,Wind Plant,1.4299998175411812
28,Financing cash outflow,Repayment of debt,1.4503687231820284
29,Operating Expenses,Electrolysis system,1.6601576311469208
30,Financing cash outflow,Interest expense,2.3345792379861523
31,Financing cash outflow,Dividends paid,3.749554294775138
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011770299122528049
37,Operating Revenue,Cash on hand recovery,0.01872257860664041
38,Financing cash inflow,Monetized tax losses,0.4494550097151684
39,Financing cash inflow,Inflow of debt,1.4503687231820284
40,Financing cash inflow,Inflow of equity,2.5206330400812735
41,Operating Revenue,Hydrogen sales,8.449391036048354
