,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316856e-06
11,Operating Expenses,Non-depreciable assets,0.00022333671633487884
12,Operating Expenses,Cooling Tower,0.00042873502761374025
13,Operating Expenses,Maintenance Cost,0.0006033010338477229
14,Operating Expenses,Boiler and Steam Turbine,0.0006315158325771569
15,Operating Expenses,Installation cost,0.001083619796301123
16,Operating Expenses,Haber Bosch,0.0016654486941151518
17,Operating Expenses,Cash on hand reserve,0.001958547375638624
18,Operating Expenses,Air Separation by Cryogenic,0.0020105753886017668
19,Operating Expenses,Iron based catalyst,0.0021180315277480317
20,Operating Expenses,Depreciable Nonequipment,0.0023187070470596575
21,Operating Expenses,Administrative Expense,0.0034953670285265198
22,Operating Expenses,Property tax and insurance,0.004232989193980484
23,Financing cash outflow,Income taxes payable,0.004352121259460259
24,Financing cash outflow,Repayment of debt,0.004848518963694452
25,Financing cash outflow,Interest expense,0.007824055051713737
26,Financing cash outflow,Dividends paid,0.015576742100820573
27,Operating Expenses,Labor Cost,0.017476835142632603
28,Operating Expenses,Electricity,0.03423588799402414
29,Operating Expenses,Hydrogen,0.6301682064989986
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00022333671633487884
35,Financing cash inflow,Monetized tax losses,0.0008266474203668173
36,Operating Revenue,Cash on hand recovery,0.001958547375638624
37,Financing cash inflow,Inflow of debt,0.004848518963694452
38,Financing cash inflow,Inflow of equity,0.007128525221054245
39,Operating Revenue,Oxygen byproduct,0.008386648300601962
40,Operating Revenue,Ammonia sales,0.7118858986669756
