,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.0001202829588369747
16,Operating Expenses,Desalination,0.0006001973158418451
17,Operating Expenses,Desalination Fixed O&M Cost,0.0026499257061990385
18,Operating Expenses,Cash on hand reserve,0.004494853274439923
19,Operating Expenses,Compression,0.01426074759971172
20,Operating Expenses,Water,0.021398416886543536
21,Operating Expenses,Property insurance,0.021947149101816953
22,Operating Expenses,Hydrogen Storage,0.0412725342522558
23,Operating Expenses,Var O&M,0.06735117451489114
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.14041351482793077
25,Operating Expenses,Electrolysis system,0.17294886491166236
26,Financing cash outflow,Income taxes payable,0.21232895700941457
27,Financing cash outflow,Repayment of debt,0.3473616816053611
28,Operating Expenses,Wind Plant,0.4235442037114381
29,Operating Expenses,Wind Plant Fixed O&M Cost,0.45983525442944984
30,Financing cash outflow,Interest expense,0.5605375456065713
31,Financing cash outflow,Dividends paid,0.8775578842777353
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001202829588369747
37,Operating Revenue,Cash on hand recovery,0.004494853274439923
38,Financing cash inflow,Monetized tax losses,0.11121297379672676
39,Financing cash inflow,Inflow of debt,0.3473616816053611
40,Financing cash inflow,Inflow of equity,0.6041702259619501
41,Operating Revenue,Hydrogen sales,2.299502670223064
