,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316861e-06
11,Operating Expenses,Non-depreciable assets,0.00022092942552951356
12,Operating Expenses,Cooling Tower,0.0004241137996004966
13,Operating Expenses,Maintenance Cost,0.0006065789725872029
14,Operating Expenses,Boiler and Steam Turbine,0.0006247088808042737
15,Operating Expenses,Installation cost,0.0010658101896070969
16,Operating Expenses,Haber Bosch,0.001647497237704646
17,Operating Expenses,Air Separation by Cryogenic,0.001988903897563914
18,Operating Expenses,Iron based catalyst,0.002118031527748033
19,Operating Expenses,Depreciable Nonequipment,0.0022972655736211737
20,Operating Expenses,Cash on hand reserve,0.002821558981504759
21,Operating Expenses,Administrative Expense,0.003425058386027267
22,Operating Expenses,Property tax and insurance,0.004189493633576702
23,Financing cash outflow,Repayment of debt,0.0047947630361827465
24,Financing cash outflow,Income taxes payable,0.004948521474324028
25,Financing cash outflow,Interest expense,0.007737309111488099
26,Operating Expenses,Labor Cost,0.01712529193013633
27,Financing cash outflow,Dividends paid,0.017271969171268248
28,Operating Expenses,Electricity,0.0419804761856945
29,Operating Expenses,Hydrogen,0.9329713411986841
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00022092942552951356
35,Financing cash inflow,Monetized tax losses,0.0007239020527371189
36,Operating Revenue,Cash on hand recovery,0.0028215589815047595
37,Financing cash inflow,Inflow of debt,0.0047947630361827465
38,Financing cash inflow,Inflow of equity,0.006915660183992221
39,Operating Revenue,Oxygen byproduct,0.008386648300601967
40,Operating Revenue,Ammonia sales,1.024401741624082
