,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316862e-06
11,Operating Expenses,Non-depreciable assets,0.00022330318975246998
12,Operating Expenses,Cooling Tower,0.00042867066730402153
13,Operating Expenses,Maintenance Cost,0.0006033463217424141
14,Operating Expenses,Boiler and Steam Turbine,0.0006314210314716741
15,Operating Expenses,Installation cost,0.001083370832573412
16,Operating Expenses,Haber Bosch,0.0016651986823669387
17,Operating Expenses,Air Separation by Cryogenic,0.002010273567555226
18,Operating Expenses,Iron based catalyst,0.002118031527748034
19,Operating Expenses,Depreciable Nonequipment,0.002318408429491476
20,Operating Expenses,Cash on hand reserve,0.00291130602085557
21,Operating Expenses,Administrative Expense,0.0034943832559953757
22,Operating Expenses,Property tax and insurance,0.004232383426913603
23,Financing cash outflow,Repayment of debt,0.004847769761643278
24,Financing cash outflow,Income taxes payable,0.005049065009726926
25,Financing cash outflow,Interest expense,0.007822846064363757
26,Operating Expenses,Labor Cost,0.017471916279976876
27,Financing cash outflow,Dividends paid,0.017588654961624314
28,Operating Expenses,Electricity,0.03197740536854942
29,Operating Expenses,Hydrogen,0.9746300011955467
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00022330318975246998
35,Financing cash inflow,Monetized tax losses,0.0007259256817284856
36,Operating Revenue,Cash on hand recovery,0.0029113060208555705
37,Financing cash inflow,Inflow of debt,0.004847769761643278
38,Financing cash inflow,Inflow of equity,0.006983537981461202
39,Operating Revenue,Oxygen byproduct,0.00838664830060197
40,Operating Revenue,Ammonia sales,1.0570348456501357
