,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.0001218671503936839
16,Operating Expenses,Desalination,0.0005760968577895048
17,Operating Expenses,Desalination Fixed O&M Cost,0.002543519993213649
18,Operating Expenses,Cash on hand reserve,0.009855458452131496
19,Operating Expenses,Compression,0.013688118332218576
20,Operating Expenses,Water,0.01406332453825857
21,Operating Expenses,Property insurance,0.05815289823191825
22,Operating Expenses,Hydrogen Storage,0.05843588620992916
23,Operating Expenses,Var O&M,0.06799763386588854
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1347753189633829
25,Financing cash outflow,Income taxes payable,0.4469526777626284
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.5297301794568591
27,Operating Expenses,Wind Plant,0.5539581489048858
28,Financing cash outflow,Repayment of debt,0.7752804688381456
29,Operating Expenses,Electrolysis system,1.1050017253808055
30,Financing cash outflow,Interest expense,1.2090861061532219
31,Financing cash outflow,Dividends paid,1.9459914431689689
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001218671503936839
37,Operating Revenue,Cash on hand recovery,0.009855458452131496
38,Financing cash inflow,Monetized tax losses,0.2245064223190354
39,Financing cash inflow,Inflow of debt,0.7752804688381457
40,Financing cash inflow,Inflow of equity,1.344562678451104
41,Operating Revenue,Hydrogen sales,4.5718839770498265
