,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011676059934586882
16,Operating Expenses,Desalination,0.0008585996203540667
17,Operating Expenses,Desalination Fixed O&M Cost,0.0037907953688825044
18,Operating Expenses,Cash on hand reserve,0.009825161110813845
19,Operating Expenses,Compression,0.0204004119177102
20,Operating Expenses,Water,0.022269129287598936
21,Operating Expenses,Property insurance,0.04941209130552013
22,Operating Expenses,Var O&M,0.06732696603456835
23,Operating Expenses,Hydrogen Storage,0.09534298039065932
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20086559426668502
25,Operating Expenses,Electrolysis system,0.2942207811173617
26,Financing cash outflow,Income taxes payable,0.48937890006532553
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.6063445346271453
28,Financing cash outflow,Repayment of debt,0.8002589738873871
29,Operating Expenses,Wind Plant,1.0605271449948759
30,Financing cash outflow,Interest expense,1.2913779061620767
31,Financing cash outflow,Dividends paid,2.0221623765149865
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011676059934586882
37,Operating Revenue,Cash on hand recovery,0.009825161110813843
38,Financing cash inflow,Monetized tax losses,0.25786240578941827
39,Financing cash inflow,Inflow of debt,0.8002589738873871
40,Financing cash inflow,Inflow of equity,1.3962103734727194
41,Operating Revenue,Hydrogen sales,4.567210467770723
