,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316858e-06
11,Operating Expenses,Non-depreciable assets,0.00022167379238237432
12,Operating Expenses,Cooling Tower,0.0004255427457605963
13,Operating Expenses,Maintenance Cost,0.0006055596889013022
14,Operating Expenses,Boiler and Steam Turbine,0.0006268136822920969
15,Operating Expenses,Installation cost,0.0010713027286386638
16,Operating Expenses,Haber Bosch,0.001653048070650451
17,Operating Expenses,Air Separation by Cryogenic,0.001995605015494782
18,Operating Expenses,Iron based catalyst,0.0021180315277480326
19,Operating Expenses,Depreciable Nonequipment,0.0023038955670015037
20,Operating Expenses,Cash on hand reserve,0.0031464261830186917
21,Operating Expenses,Administrative Expense,0.0034467275583446215
22,Operating Expenses,Property tax and insurance,0.004202943048719659
23,Financing cash outflow,Repayment of debt,0.004811376727337918
24,Financing cash outflow,Income taxes payable,0.005203714470717005
25,Financing cash outflow,Interest expense,0.007764118624905199
26,Operating Expenses,Labor Cost,0.01723363779172311
27,Financing cash outflow,Dividends paid,0.017998395349793098
28,Operating Expenses,Electricity,0.0319774053685494
29,Operating Expenses,Hydrogen,1.0594736483069616
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00022167379238237432
35,Financing cash inflow,Monetized tax losses,0.0006996846907505693
36,Operating Revenue,Cash on hand recovery,0.0031464261830186917
37,Financing cash inflow,Inflow of debt,0.004811376727337918
38,Financing cash inflow,Inflow of equity,0.006892136080744733
39,Operating Revenue,Oxygen byproduct,0.008386648300601965
40,Operating Revenue,Ammonia sales,1.1421275014650811
