,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011514601656643233
16,Operating Expenses,Desalination,0.0008164865361577118
17,Operating Expenses,Desalination Fixed O&M Cost,0.0036048622741589494
18,Operating Expenses,Water,0.016147757255936663
19,Operating Expenses,Cash on hand reserve,0.01887967965102507
20,Operating Expenses,Compression,0.01939980087111252
21,Operating Expenses,Var O&M,0.06616608195225916
22,Operating Expenses,Property insurance,0.09370846617758805
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1910134239617233
24,Operating Expenses,Electrolysis system,0.2352733274824255
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.603346939264497
26,Operating Expenses,Wind Plant,0.6434764719710553
27,Financing cash outflow,Income taxes payable,0.9672383037765221
28,Financing cash outflow,Repayment of debt,1.5764068777006044
29,Operating Expenses,Hydrogen Storage,1.8926653294971816
30,Financing cash outflow,Interest expense,2.5438477785454654
31,Financing cash outflow,Dividends paid,3.989434004598474
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011514601656643233
37,Operating Revenue,Cash on hand recovery,0.018879679651025067
38,Financing cash inflow,Monetized tax losses,0.5125153437899981
39,Financing cash inflow,Inflow of debt,1.5764068777006044
40,Financing cash inflow,Inflow of equity,2.7599978535237977
41,Operating Revenue,Hydrogen sales,7.991230916634455
