,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.0314675174013921
11,Operating Expenses,H2 Pre-heating,0.28683916120519376
12,Operating Expenses,Raw Water Withdrawal,0.47648790630000004
13,Operating Expenses,Oxygen Supply,0.5072283076850633
14,Operating Expenses,Cooling Tower,0.624776359849489
15,Operating Expenses,Electrical & Instrumentation,1.2309033284382311
16,Operating Expenses,Other Miscellaneous Costs,1.2309038191024606
17,Operating Expenses,Piping,1.846354991094722
18,Operating Expenses,Lime,2.2519312251966808
19,Operating Expenses,Natural Gas,2.716709262358007
20,Operating Expenses,"Buildings, Storage, Water Service",2.7685432933551968
21,Operating Expenses,Cash on hand reserve,3.2756937897491696
22,Operating Expenses,Shaft Furnace,4.1599015031590945
23,Operating Expenses,Maintenance Labor Cost,5.207871341685597
24,Operating Expenses,Slag Disposal,6.560037899999999
25,Operating Expenses,EAF & Casting,7.459927149148764
26,Operating Expenses,Maintenance Materials,7.719999999999999
27,Operating Expenses,Installation cost,7.912722293281846
28,Operating Expenses,Carbon,11.211796223663693
29,Operating Expenses,Property tax and insurance,12.069226747822931
30,Financing cash outflow,Repayment of debt,16.269833386023368
31,Operating Expenses,Administrative & Support Labor Cost,20.47969108111768
32,Financing cash outflow,Income taxes payable,21.19569771338782
33,Financing cash outflow,Interest expense,25.193836998257183
34,Operating Expenses,Electricity,36.244287147390004
35,Financing cash outflow,Dividends paid,60.01742458384521
36,Operating Expenses,Annual Operating Labor Cost,76.71089298278513
37,Operating Expenses,Hydrogen,426.92989238263135
38,Operating Expenses,Iron Ore,431.0859990658773
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.0314675174013921
45,Operating Revenue,Cash on hand recovery,3.2756937897491696
46,Financing cash inflow,Monetized tax losses,5.972513568521933
47,Financing cash inflow,Inflow of debt,16.269833386023368
48,Financing cash inflow,Inflow of equity,26.77116752248967
49,Operating Revenue,Steel sales,1141.3562016776268
