,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.03146751740139209
11,Operating Expenses,H2 Pre-heating,0.2871634236655458
12,Operating Expenses,Raw Water Withdrawal,0.47648790629999976
13,Operating Expenses,Oxygen Supply,0.5087415744965464
14,Operating Expenses,Cooling Tower,0.6267061382235302
15,Operating Expenses,Electrical & Instrumentation,1.2350523171646381
16,Operating Expenses,Other Miscellaneous Costs,1.2350528094827427
17,Operating Expenses,Piping,1.852578474179065
18,Operating Expenses,Natural Gas,2.7167092623580054
19,Operating Expenses,"Buildings, Storage, Water Service",2.7732033311092703
20,Operating Expenses,Cash on hand reserve,2.935531917402982
21,Operating Expenses,Lime,3.153149097822489
22,Operating Expenses,Shaft Furnace,4.1638418217961135
23,Operating Expenses,Maintenance Labor Cost,5.223688212900922
24,Operating Expenses,Slag Disposal,6.560037899999996
25,Operating Expenses,EAF & Casting,7.494130611624233
26,Operating Expenses,Maintenance Materials,7.719999999999995
27,Operating Expenses,Installation cost,8.792402488868309
28,Operating Expenses,Property tax and insurance,12.10588230104501
29,Operating Expenses,Carbon,15.572229964837822
30,Financing cash outflow,Repayment of debt,16.815323487838533
31,Operating Expenses,Administrative & Support Labor Cost,20.604583464906895
32,Financing cash outflow,Income taxes payable,21.587609613598552
33,Financing cash outflow,Interest expense,26.03852842091797
34,Operating Expenses,Electricity,57.61539947855997
35,Financing cash outflow,Dividends paid,61.24396018757163
36,Operating Expenses,Annual Operating Labor Cost,77.19464564672667
37,Operating Expenses,Hydrogen,163.20065876588885
38,Operating Expenses,Iron Ore,554.7201545355232
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.03146751740139209
45,Operating Revenue,Cash on hand recovery,2.935531917402982
46,Financing cash inflow,Monetized tax losses,6.000944234206714
47,Financing cash inflow,Inflow of debt,16.815323487838533
48,Financing cash inflow,Inflow of equity,27.894637761787937
49,Operating Revenue,Steel sales,1030.8070157535733
