,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011586500842751533
16,Operating Expenses,Desalination,0.0008824429557328393
17,Operating Expenses,Desalination Fixed O&M Cost,0.003896065861892146
18,Operating Expenses,Water,0.016728232189973616
19,Operating Expenses,Cash on hand reserve,0.0198227838005549
20,Operating Expenses,Compression,0.020966931925043175
21,Operating Expenses,Var O&M,0.06703639714684517
22,Operating Expenses,Property insurance,0.09868243851075129
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20644363741580973
24,Operating Expenses,Electrolysis system,0.32876810736071616
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.6690647862187745
26,Operating Expenses,Wind Plant,1.0079352580298213
27,Financing cash outflow,Income taxes payable,1.0085843584294345
28,Operating Expenses,Hydrogen Storage,1.5813694657377078
29,Financing cash outflow,Repayment of debt,1.6455668459678094
30,Financing cash outflow,Interest expense,2.6554512193382536
31,Financing cash outflow,Dividends paid,4.1624313342055155
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011586500842751533
37,Operating Revenue,Cash on hand recovery,0.0198227838005549
38,Financing cash inflow,Monetized tax losses,0.5340019020256872
39,Financing cash inflow,Inflow of debt,1.6455668459678094
40,Financing cash inflow,Inflow of equity,2.8793009891139025
41,Operating Revenue,Hydrogen sales,8.411591151590375
