,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.03146751740139211
11,Operating Expenses,H2 Pre-heating,0.2872547172851012
12,Operating Expenses,Raw Water Withdrawal,0.4764879062999999
13,Operating Expenses,Oxygen Supply,0.509168128118874
14,Operating Expenses,Cooling Tower,0.6272501330563192
15,Operating Expenses,Electrical & Instrumentation,1.2362221067669925
16,Operating Expenses,Other Miscellaneous Costs,1.2362225995513998
17,Operating Expenses,Piping,1.8543331585811114
18,Operating Expenses,Lime,2.2988676793364644
19,Operating Expenses,Natural Gas,2.716709262358007
20,Operating Expenses,"Buildings, Storage, Water Service",2.7745157931153903
21,Operating Expenses,Cash on hand reserve,3.7363573972339115
22,Operating Expenses,Shaft Furnace,4.164951058332929
23,Operating Expenses,Maintenance Labor Cost,5.228148748242559
24,Operating Expenses,Slag Disposal,6.560037899999999
25,Operating Expenses,EAF & Casting,7.503781603154645
26,Operating Expenses,Installation cost,7.709957178350731
27,Operating Expenses,Maintenance Materials,7.719999999999999
28,Operating Expenses,Property tax and insurance,12.116219578777656
29,Operating Expenses,Carbon,12.386249185799317
30,Financing cash outflow,Repayment of debt,16.197676937532158
31,Operating Expenses,Administrative & Support Labor Cost,20.6398604382046
32,Financing cash outflow,Income taxes payable,21.467394084806404
33,Financing cash outflow,Interest expense,25.082102737768547
34,Operating Expenses,Electricity,34.631440682957994
35,Financing cash outflow,Dividends paid,60.55071889257614
36,Operating Expenses,Annual Operating Labor Cost,77.33129300457584
37,Operating Expenses,Iron Ore,395.76557518831737
38,Operating Expenses,Hydrogen,612.9403230814253
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.03146751740139211
45,Operating Revenue,Cash on hand recovery,3.736357397233911
46,Financing cash inflow,Monetized tax losses,5.983577158100503
47,Financing cash inflow,Inflow of debt,16.197676937532158
48,Financing cash inflow,Inflow of equity,26.397022898722035
49,Operating Revenue,Steel sales,1293.4344847909372
