,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316858e-06
11,Operating Expenses,Non-depreciable assets,0.00021955728863475607
12,Operating Expenses,Cooling Tower,0.00042147973584636853
13,Operating Expenses,Maintenance Cost,0.0006084714468666713
14,Operating Expenses,Boiler and Steam Turbine,0.0006208289716351816
15,Operating Expenses,Installation cost,0.0010557193469136505
16,Operating Expenses,Haber Bosch,0.0016372650482240122
17,Operating Expenses,Air Separation by Cryogenic,0.0019765513174970733
18,Operating Expenses,Iron based catalyst,0.0021180315277480326
19,Operating Expenses,Depreciable Nonequipment,0.0022850441017834818
20,Operating Expenses,Administrative Expense,0.0033852814660847493
21,Operating Expenses,Property tax and insurance,0.00416470150499167
22,Operating Expenses,Cash on hand reserve,0.004702319129889217
23,Financing cash outflow,Repayment of debt,0.004764157654847749
24,Financing cash outflow,Income taxes payable,0.00634727484265505
25,Financing cash outflow,Interest expense,0.007687921207627811
26,Operating Expenses,Labor Cost,0.01692640733042375
27,Financing cash outflow,Dividends paid,0.022038851378988197
28,Operating Expenses,Electricity,0.04692858800621013
29,Operating Expenses,Hydrogen,1.603853947859268
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00021955728863475607
35,Financing cash inflow,Monetized tax losses,0.0005608590395972042
36,Operating Revenue,Cash on hand recovery,0.004702319129889217
37,Financing cash inflow,Inflow of debt,0.004764157654847749
38,Financing cash inflow,Inflow of equity,0.007449816888004713
39,Operating Revenue,Oxygen byproduct,0.008386648300601963
40,Operating Revenue,Ammonia sales,1.705664621855537
