,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.0001255200558979552
16,Operating Expenses,Desalination,0.0005933650664578329
17,Operating Expenses,Desalination Fixed O&M Cost,0.002619760704130574
18,Operating Expenses,Cash on hand reserve,0.005512296617951911
19,Operating Expenses,Water,0.014063324538258572
20,Operating Expenses,Compression,0.014098412678458327
21,Operating Expenses,Property insurance,0.03368894730288247
22,Operating Expenses,Hydrogen Storage,0.0599316900398927
23,Operating Expenses,Var O&M,0.07001850061031732
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1388151402186666
25,Financing cash outflow,Income taxes payable,0.24198917948363108
26,Financing cash outflow,Repayment of debt,0.40809392624740787
27,Operating Expenses,Wind Plant,0.4282059689144542
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.43623308509685765
29,Operating Expenses,Electrolysis system,0.5090770093638699
30,Financing cash outflow,Interest expense,0.6554244517297195
31,Financing cash outflow,Dividends paid,1.0032994773912585
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001255200558979552
37,Operating Revenue,Cash on hand recovery,0.00551229661795191
38,Financing cash inflow,Monetized tax losses,0.12412515046037079
39,Financing cash inflow,Inflow of debt,0.40809392624740787
40,Financing cash inflow,Inflow of equity,0.6846300655876287
41,Operating Revenue,Hydrogen sales,2.7944578334904424
