,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316859e-06
11,Operating Expenses,Non-depreciable assets,0.00022585118943904692
12,Operating Expenses,Cooling Tower,0.00043356201134234955
13,Operating Expenses,Maintenance Cost,0.0005999332628769705
14,Operating Expenses,Boiler and Steam Turbine,0.0006386258573054265
15,Operating Expenses,Installation cost,0.0011023665082804807
16,Operating Expenses,Cash on hand reserve,0.001458766274843378
17,Operating Expenses,Haber Bosch,0.0016841994217897053
18,Operating Expenses,Air Separation by Cryogenic,0.0020332117818536535
19,Operating Expenses,Iron based catalyst,0.002118031527748033
20,Operating Expenses,Depreciable Nonequipment,0.002341103181400651
21,Operating Expenses,Administrative Expense,0.0035695174916918282
22,Financing cash outflow,Income taxes payable,0.004024914679960608
23,Operating Expenses,Property tax and insurance,0.004278421352215071
24,Financing cash outflow,Repayment of debt,0.004904751904599837
25,Financing cash outflow,Interest expense,0.007914798148452758
26,Financing cash outflow,Dividends paid,0.01465519731736924
27,Operating Expenses,Labor Cost,0.017847587458459144
28,Operating Expenses,Electricity,0.0319774053685494
29,Operating Expenses,Hydrogen,0.452307069582114
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00022585118943904692
35,Financing cash inflow,Monetized tax losses,0.0008932116105357872
36,Operating Revenue,Cash on hand recovery,0.0014587662748433783
37,Financing cash inflow,Inflow of debt,0.004904751904599837
38,Financing cash inflow,Inflow of equity,0.007290366637945578
39,Operating Revenue,Oxygen byproduct,0.008386648300601967
40,Operating Revenue,Ammonia sales,0.5309612993933033
