,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Licensing and Permitting,0.0
3,Operating Expenses,Rent of land,0.0
4,Operating Expenses,Administrative expenses,0.0
5,Operating Expenses,Labor,0.0
6,Operating Expenses,Total annual maintenance,0.0
7,Operating Expenses,Installation cost,0.0
8,Operating Expenses,Sales tax,0.0
9,Operating Expenses,Credit card fees,0.0
10,Operating Expenses,Road tax,0.0
11,Operating Expenses,Non-depreciable assets,0.00011806649297856628
12,Operating Expenses,Desalination,0.0005581301884507169
13,Operating Expenses,Desalination Fixed O&M Cost,0.002464195514947943
14,Operating Expenses,Cash on hand reserve,0.006306731357234558
15,Operating Expenses,Compression,0.013261228491352566
16,Operating Expenses,Water,0.014063324538258584
17,Operating Expenses,Battery Storage Fixed O&M Cost,0.014947218011086491
18,Operating Expenses,Battery Storage,0.019929624014781988
19,Operating Expenses,Solar Plant Fixed O&M Cost,0.025410270618847042
20,Operating Expenses,Property insurance,0.03556130977621675
21,Operating Expenses,Solar Plant,0.040717249040688526
22,Operating Expenses,Hydrogen Storage,0.05031938504283459
23,Operating Expenses,Var O&M,0.06853155572172812
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.13057209591485605
25,Financing cash outflow,Income taxes payable,0.29276373249365417
26,Operating Expenses,Wind Plant,0.42343839307804926
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.4617692372973877
28,Financing cash outflow,Repayment of debt,0.4627505851092419
29,Operating Expenses,Electrolysis system,0.5119567904031052
30,Financing cash outflow,Interest expense,0.7467406191907835
31,Financing cash outflow,Dividends paid,1.1918547876754904
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011806649297856628
37,Operating Revenue,Cash on hand recovery,0.006306731357234558
38,Financing cash inflow,Monetized tax losses,0.14586212827392647
39,Financing cash inflow,Inflow of debt,0.4627505851092419
40,Financing cash inflow,Inflow of equity,0.7946763762665972
41,Operating Revenue,Hydrogen sales,3.0973605274727114
