,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Licensing and Permitting,0.0
3,Operating Expenses,Rent of land,0.0
4,Operating Expenses,Administrative expenses,0.0
5,Operating Expenses,Labor,0.0
6,Operating Expenses,Total annual maintenance,0.0
7,Operating Expenses,Installation cost,0.0
8,Operating Expenses,Sales tax,0.0
9,Operating Expenses,Credit card fees,0.0
10,Operating Expenses,Road tax,0.0
11,Operating Expenses,Non-depreciable assets,0.00010214841265676124
12,Operating Expenses,Desalination,0.00048288139477819245
13,Operating Expenses,Desalination Fixed O&M Cost,0.002131965250916182
14,Operating Expenses,Compression,0.011473309709607422
15,Operating Expenses,Water,0.014063324538258568
16,Operating Expenses,Cash on hand reserve,0.014468260015166927
17,Operating Expenses,Hydrogen Storage,0.029443026521938295
18,Operating Expenses,Battery Storage Fixed O&M Cost,0.056539146405517354
19,Operating Expenses,Property insurance,0.06540315826831834
20,Operating Expenses,Var O&M,0.06886554539985029
21,Operating Expenses,Battery Storage,0.0753855285406898
22,Operating Expenses,Electrolyzer Fixed O&M Cost,0.11296797252536542
23,Operating Expenses,Solar Plant Fixed O&M Cost,0.20795373848663454
24,Financing cash outflow,Income taxes payable,0.36036952171432945
25,Operating Expenses,Solar Plant,0.36232552711416494
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.44401708576180743
27,Operating Expenses,Wind Plant,0.4514157539991154
28,Financing cash outflow,Repayment of debt,0.938219726925219
29,Operating Expenses,Electrolysis system,1.017498338455622
30,Financing cash outflow,Interest expense,1.478994795538454
31,Financing cash outflow,Dividends paid,2.148375914844441
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.00010214841265676124
36,Financing cash inflow,One time capital incentive,0.004523131712441388
37,Operating Revenue,Cash on hand recovery,0.014468260015166929
38,Financing cash inflow,Monetized tax losses,0.5804173383521245
39,Financing cash inflow,Inflow of debt,0.9382197269252189
40,Financing cash inflow,Inflow of equity,1.6514496106712122
41,Operating Revenue,Hydrogen sales,4.671316453734031
