,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316864e-06
11,Operating Expenses,Non-depreciable assets,0.0002210740211790265
12,Operating Expenses,Cooling Tower,0.0004243913769769536
13,Operating Expenses,Maintenance Cost,0.0006063805706527994
14,Operating Expenses,Boiler and Steam Turbine,0.0006251177452466625
15,Operating Expenses,Installation cost,0.0010668761212625963
16,Operating Expenses,Haber Bosch,0.001648575504814542
17,Operating Expenses,Air Separation by Cryogenic,0.001990205611222915
18,Operating Expenses,Iron based catalyst,0.0021180315277480343
19,Operating Expenses,Depreciable Nonequipment,0.0022985534711080255
20,Operating Expenses,Administrative Expense,0.0034292627010388075
21,Operating Expenses,Property tax and insurance,0.004192106225621458
22,Financing cash outflow,Repayment of debt,0.004797989712394451
23,Operating Expenses,Cash on hand reserve,0.005304744091579613
24,Financing cash outflow,Income taxes payable,0.006822365558997607
25,Financing cash outflow,Interest expense,0.007742515998890926
26,Operating Expenses,Labor Cost,0.01714631350519404
27,Financing cash outflow,Dividends paid,0.024011307854597208
28,Operating Expenses,Electricity,0.04331610733847023
29,Operating Expenses,Hydrogen,1.8234674237598452
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.0002210740211790265
35,Financing cash inflow,Monetized tax losses,0.0005165008374201028
36,Financing cash inflow,Inflow of debt,0.004797989712394451
37,Operating Revenue,Cash on hand recovery,0.005304744091579612
38,Financing cash inflow,Inflow of equity,0.008028994173076183
39,Operating Revenue,Oxygen byproduct,0.00838664830060197
40,Operating Revenue,Ammonia sales,1.923978972551567
