,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.0001201245199396333
16,Operating Expenses,Desalination,0.0005678590026692058
17,Operating Expenses,Desalination Fixed O&M Cost,0.002507149114052677
18,Operating Expenses,Cash on hand reserve,0.007508874220333016
19,Operating Expenses,Compression,0.013492386079619613
20,Operating Expenses,Water,0.01406332453825858
21,Operating Expenses,Property insurance,0.03232174739770411
22,Operating Expenses,Hydrogen Storage,0.059767821761054385
23,Operating Expenses,Var O&M,0.07024854751838917
24,Financing cash outflow,Income taxes payable,0.0726189375943212
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.13284810909163927
26,Financing cash outflow,Repayment of debt,0.4021350734806617
27,Operating Expenses,Wind Plant,0.4097993430862734
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.41748141007559025
29,Operating Expenses,Electrolysis system,0.48719410555277887
30,Financing cash outflow,Interest expense,0.6349062533609641
31,Financing cash outflow,Dividends paid,0.7546902965594627
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001201245199396333
37,Operating Revenue,Cash on hand recovery,0.007508874220333016
38,Financing cash inflow,Inflow of debt,0.4021350734806617
39,Financing cash inflow,Monetized tax losses,0.44690954891094187
40,Financing cash inflow,Inflow of equity,0.6937341578701732
41,Operating Revenue,Hydrogen sales,1.9572265961825224
