,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.031467517401392094
11,Operating Expenses,H2 Pre-heating,0.17185377725925988
12,Operating Expenses,Cooling Tower,0.43561347482785656
13,Operating Expenses,Raw Water Withdrawal,0.4764879062999999
14,Operating Expenses,Oxygen Supply,0.5052900902862166
15,Operating Expenses,Electrical & Instrumentation,1.2255915776018642
16,Operating Expenses,Other Miscellaneous Costs,1.2255920661487167
17,Operating Expenses,Piping,1.8383873648469145
18,Operating Expenses,Cash on hand reserve,2.3442031119542075
19,Operating Expenses,Natural Gas,2.7167092623580062
20,Operating Expenses,"Buildings, Storage, Water Service",2.7625657872734535
21,Operating Expenses,Lime,3.1531490978224896
22,Operating Expenses,Shaft Furnace,4.1548429461580785
23,Operating Expenses,Maintenance Labor Cost,5.109633738346921
24,Operating Expenses,Hydrogen,5.986113946555879
25,Operating Expenses,Slag Disposal,6.560037899999998
26,Operating Expenses,EAF & Casting,7.4161985600430675
27,Operating Expenses,Maintenance Materials,7.719999999999999
28,Operating Expenses,Installation cost,8.694213939524454
29,Operating Expenses,Property tax and insurance,11.841561386667255
30,Operating Expenses,Carbon,15.572229964837828
31,Financing cash outflow,Repayment of debt,16.502954453736283
32,Operating Expenses,Administrative & Support Labor Cost,20.300816194741937
33,Financing cash outflow,Income taxes payable,20.842728276333776
34,Financing cash outflow,Interest expense,25.55482497161064
35,Operating Expenses,Electricity,35.49751142179199
36,Financing cash outflow,Dividends paid,59.42491419750439
37,Operating Expenses,Annual Operating Labor Cost,76.09363104062082
38,Operating Expenses,Iron Ore,554.7201545355234
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Financing cash inflow,One time capital incentive,0.0
42,Financing cash inflow,Annual operating incentives,0.0
43,Operating Revenue,Sale of non-depreciable assets,0.031467517401392094
44,Operating Revenue,Cash on hand recovery,2.344203111954208
45,Financing cash inflow,Monetized tax losses,5.909008373850595
46,Operating Revenue,Oxygen sales,11.849999999999996
47,Financing cash inflow,Inflow of debt,16.502954453736283
48,Financing cash inflow,Inflow of equity,27.742774326611357
49,Operating Revenue,Steel sales,822.5266428314117
