,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Licensing and Permitting,0.0
3,Operating Expenses,Rent of land,0.0
4,Operating Expenses,Administrative expenses,0.0
5,Operating Expenses,Labor,0.0
6,Operating Expenses,Total annual maintenance,0.0
7,Operating Expenses,Installation cost,0.0
8,Operating Expenses,Sales tax,0.0
9,Operating Expenses,Credit card fees,0.0
10,Operating Expenses,Road tax,0.0
11,Operating Expenses,Non-depreciable assets,0.00010859275178902549
12,Operating Expenses,Desalination,0.00054186460637363
13,Operating Expenses,Desalination Fixed O&M Cost,0.0023923814915681367
14,Operating Expenses,Cash on hand reserve,0.004826305603217139
15,Operating Expenses,Battery Storage Fixed O&M Cost,0.008730857243837651
16,Operating Expenses,Battery Storage,0.011641142991783532
17,Operating Expenses,Compression,0.012874756652106863
18,Operating Expenses,Water,0.021398416886543536
19,Operating Expenses,Property insurance,0.024499499848679107
20,Operating Expenses,Hydrogen Storage,0.040304278758096015
21,Operating Expenses,Var O&M,0.06813481138359656
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.12365728128095807
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1267668347284368
24,Operating Expenses,Electrolysis system,0.12928239579678794
25,Operating Expenses,Solar Plant,0.1852046123979276
26,Financing cash outflow,Income taxes payable,0.24197808375496996
27,Operating Expenses,Wind Plant,0.3489219987179111
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.38400840751761156
29,Financing cash outflow,Repayment of debt,0.39114196571397564
30,Financing cash outflow,Interest expense,0.6311857900726425
31,Financing cash outflow,Dividends paid,0.9964663635663116
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.00010859275178902549
36,Operating Revenue,Cash on hand recovery,0.004826305603217139
37,Financing cash inflow,One time capital incentive,0.005820571495891766
38,Financing cash inflow,Monetized tax losses,0.12818530631724848
39,Financing cash inflow,Inflow of debt,0.39114196571397564
40,Financing cash inflow,Inflow of equity,0.682983838257321
41,Operating Revenue,Hydrogen sales,2.541000061625681
