,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00012187959094871369
16,Operating Expenses,Desalination,0.0006081643156323263
17,Operating Expenses,Desalination Fixed O&M Cost,0.0026851007344586473
18,Operating Expenses,Cash on hand reserve,0.007048568377372728
19,Operating Expenses,Compression,0.014450044302879494
20,Operating Expenses,Water,0.02139841688654352
21,Operating Expenses,Property insurance,0.04086249454339234
22,Operating Expenses,Hydrogen Storage,0.042666214739114756
23,Operating Expenses,Var O&M,0.06829885702427296
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1422773592898904
25,Financing cash outflow,Income taxes payable,0.32134102670729064
26,Financing cash outflow,Repayment of debt,0.49242824414237935
27,Operating Expenses,Wind Plant,0.5192912421125804
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.5243508870988013
29,Operating Expenses,Electrolysis system,0.6394884861268115
30,Financing cash outflow,Interest expense,0.7946314575725575
31,Financing cash outflow,Dividends paid,1.298391167211785
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00012187959094871369
37,Operating Revenue,Cash on hand recovery,0.007048568377372729
38,Financing cash inflow,Monetized tax losses,0.15385628630190587
39,Financing cash inflow,Inflow of debt,0.49242824414237935
40,Financing cash inflow,Inflow of equity,0.8455620542638929
41,Operating Revenue,Hydrogen sales,3.4273060461618154
