,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.5809909773168574e-06
11,Operating Expenses,Non-depreciable assets,0.00022359397943968518
12,Operating Expenses,Cooling Tower,0.00042922889045077483
13,Operating Expenses,Maintenance Cost,0.0006029538604403781
14,Operating Expenses,Boiler and Steam Turbine,0.0006322432800228314
15,Operating Expenses,Installation cost,0.0010855310676017855
16,Operating Expenses,Haber Bosch,0.001667367135959265
17,Operating Expenses,Air Separation by Cryogenic,0.0020128913842669995
18,Operating Expenses,Iron based catalyst,0.002118031527748032
19,Operating Expenses,Depreciable Nonequipment,0.00232099846113232
20,Operating Expenses,Administrative Expense,0.0035029202155538873
21,Operating Expenses,Property tax and insurance,0.004237637491099314
22,Operating Expenses,Cash on hand reserve,0.004799516469713613
23,Financing cash outflow,Repayment of debt,0.0048542684010275845
24,Financing cash outflow,Income taxes payable,0.00647644622602437
25,Financing cash outflow,Interest expense,0.007833332918738214
26,Operating Expenses,Labor Cost,0.01751460107776943
27,Financing cash outflow,Dividends paid,0.022485483753895166
28,Operating Expenses,Electricity,0.04299452832438837
29,Operating Expenses,Hydrogen,1.6417160316397075
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.00022359397943968518
35,Financing cash inflow,Monetized tax losses,0.0005689443998187644
36,Operating Revenue,Cash on hand recovery,0.004799516469713613
37,Financing cash inflow,Inflow of debt,0.0048542684010275845
38,Financing cash inflow,Inflow of equity,0.0075988802543484665
39,Operating Revenue,Oxygen byproduct,0.008386648300601963
40,Operating Revenue,Ammonia sales,1.7410813352910064
