,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.0314675174013921
11,Operating Expenses,H2 Pre-heating,0.2879639023973751
12,Operating Expenses,Raw Water Withdrawal,0.47648790630000004
13,Operating Expenses,Oxygen Supply,0.5124892342687752
14,Operating Expenses,Cooling Tower,0.631486173924737
15,Operating Expenses,Electrical & Instrumentation,1.2453343148494258
16,Operating Expenses,Other Miscellaneous Costs,1.245334811266153
17,Operating Expenses,Piping,1.8680014706931933
18,Operating Expenses,Lime,2.2519312251966808
19,Operating Expenses,Natural Gas,2.716709262358007
20,Operating Expenses,"Buildings, Storage, Water Service",2.7847181699196253
21,Operating Expenses,Cash on hand reserve,2.8729329361050366
22,Operating Expenses,Shaft Furnace,4.173565861880812
23,Operating Expenses,Maintenance Labor Cost,5.262910206693333
24,Operating Expenses,Slag Disposal,6.560037900000001
25,Operating Expenses,EAF & Casting,7.579071324196323
26,Operating Expenses,Maintenance Materials,7.72
27,Operating Expenses,Installation cost,7.980197863509977
28,Operating Expenses,Carbon,11.211796223663695
29,Operating Expenses,Property tax and insurance,12.196779158037852
30,Financing cash outflow,Repayment of debt,16.432222810565023
31,Operating Expenses,Administrative & Support Labor Cost,20.91561916950008
32,Financing cash outflow,Income taxes payable,21.15830267455553
33,Financing cash outflow,Interest expense,25.44529702215993
34,Operating Expenses,Electricity,40.752192197220005
35,Financing cash outflow,Dividends paid,60.14314914340095
36,Operating Expenses,Annual Operating Labor Cost,78.399566471307
37,Operating Expenses,Hydrogen,287.8631737377731
38,Operating Expenses,Iron Ore,431.0859990658772
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.0314675174013921
45,Operating Revenue,Cash on hand recovery,2.872932936105037
46,Financing cash inflow,Monetized tax losses,6.078484685014294
47,Financing cash inflow,Inflow of debt,16.432222810565023
48,Financing cash inflow,Inflow of equity,27.35198725741057
49,Operating Revenue,Steel sales,1009.0376425485249
