,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Capital gains taxes payable,0.0
13,Operating Expenses,Non-depreciable assets,8.983809588532915e-05
14,Operating Expenses,Desalination,0.0006606248636321771
15,Operating Expenses,Desalination Fixed O&M Cost,0.0029167188224387755
16,Operating Expenses,Cash on hand reserve,0.008408773327248487
17,Operating Expenses,Compression,0.01569651211308471
18,Operating Expenses,Water,0.02226912928759894
19,Operating Expenses,Property insurance,0.04490914795484396
20,Operating Expenses,Hydrogen Storage,0.05960245108551378
21,Operating Expenses,Var O&M,0.06849611515327839
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.10230088573702145
23,Operating Expenses,Solar Plant,0.13709032901623158
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.15455027311344943
25,Operating Expenses,Electrolysis system,0.3668913114105278
26,Financing cash outflow,Income taxes payable,0.4129789628263203
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.4665344195435232
28,Financing cash outflow,Repayment of debt,0.6533461624542335
29,Operating Expenses,Wind Plant,0.7575216931327753
30,Financing cash outflow,Interest expense,1.0543047023523964
31,Financing cash outflow,Dividends paid,1.6854020911973902
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,8.983809588532915e-05
37,Operating Revenue,Cash on hand recovery,0.008408773327248487
38,Financing cash inflow,Monetized tax losses,0.2093897033401818
39,Financing cash inflow,Inflow of debt,0.6533461624542335
40,Financing cash inflow,Inflow of equity,1.134957056290423
41,Operating Revenue,Hydrogen sales,4.005474218295839
