,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Operating Expenses,Credit card fees,0.0
14,Financing cash outflow,Capital gains taxes payable,0.0
15,Operating Expenses,Road tax,0.0
16,Operating Expenses,Non-depreciable assets,0.0001240059360148832
17,Operating Expenses,Desalination,0.0005862074386300176
18,Operating Expenses,Desalination Fixed O&M Cost,0.0025881591266564558
19,Operating Expenses,Compression,0.01392834673319168
20,Operating Expenses,Water,0.014063324538258584
21,Operating Expenses,Cash on hand reserve,0.018692130332826063
22,Operating Expenses,Property insurance,0.027696932195278773
23,Operating Expenses,Hydrogen Storage,0.05797299467103501
24,Operating Expenses,Var O&M,0.0691946936579946
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1371406447575796
26,Operating Expenses,Electrolysis system,0.36113425409690336
27,Operating Expenses,Wind Plant,0.39695788189596287
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.43097090461841703
29,Financing cash outflow,Repayment of debt,0.7626180149990874
30,Financing cash outflow,Interest expense,0.7867769503906707
31,Financing cash outflow,Dividends paid,0.9808377506985946
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001240059360148832
37,Operating Revenue,Cash on hand recovery,0.018692130332826063
38,Financing cash inflow,Inflow of debt,0.7626180149990877
39,Operating Revenue,Hydrogen sales,1.556585407123277
40,Financing cash inflow,Inflow of equity,2.235205601674283
41,Financing cash inflow,Monetized tax losses,2.5977916676336092
