,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.0001199869019247948
16,Operating Expenses,Desalination,0.000882324251650345
17,Operating Expenses,Desalination Fixed O&M Cost,0.0038955417725779666
18,Operating Expenses,Cash on hand reserve,0.012478558179657658
19,Operating Expenses,Compression,0.02096411150430015
20,Operating Expenses,Water,0.022269129287598957
21,Operating Expenses,Property insurance,0.05780858089606713
22,Operating Expenses,Var O&M,0.06730936208606719
23,Operating Expenses,Hydrogen Storage,0.09240564953134633
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20641586711926305
25,Financing cash outflow,Income taxes payable,0.29592436993950344
26,Operating Expenses,Electrolysis system,0.5435576034927502
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.6736204434801344
28,Financing cash outflow,Repayment of debt,0.8210588678743709
29,Operating Expenses,Wind Plant,1.073717286291779
30,Financing cash outflow,Interest expense,1.3204685924631812
31,Financing cash outflow,Dividends paid,1.78771279615252
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001199869019247948
37,Operating Revenue,Cash on hand recovery,0.012478558179657658
38,Financing cash inflow,Monetized tax losses,0.5557587659106005
39,Financing cash inflow,Inflow of debt,0.8210588678743709
40,Financing cash inflow,Inflow of equity,1.4118351490883199
41,Operating Revenue,Hydrogen sales,4.1941843022727054
