,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Capital gains taxes payable,0.0
13,Operating Expenses,Non-depreciable assets,9.166491209347988e-05
14,Operating Expenses,Desalination,0.000674058365271961
15,Operating Expenses,Desalination Fixed O&M Cost,0.002976028953257339
16,Operating Expenses,Cash on hand reserve,0.007589059008020754
17,Operating Expenses,Compression,0.016015693440972804
18,Operating Expenses,Water,0.022269129287598936
19,Operating Expenses,Property insurance,0.03916041936824699
20,Operating Expenses,Hydrogen Storage,0.05890253760633342
21,Operating Expenses,Var O&M,0.06751623564667297
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.10438112702364788
23,Operating Expenses,Solar Plant,0.13987799757219957
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.15769298157265535
25,Operating Expenses,Electrolysis system,0.2060534964080721
26,Financing cash outflow,Income taxes payable,0.38256104281155334
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.476021181600125
28,Financing cash outflow,Repayment of debt,0.6153568371720053
29,Operating Expenses,Wind Plant,0.7451917361621866
30,Financing cash outflow,Interest expense,0.9930013281444651
31,Financing cash outflow,Dividends paid,1.5683241853556813
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.166491209347988e-05
37,Operating Revenue,Cash on hand recovery,0.0075890590080207555
38,Financing cash inflow,Monetized tax losses,0.1987997497501876
39,Financing cash inflow,Inflow of debt,0.6153568371720053
40,Financing cash inflow,Inflow of equity,1.0714880967082845
41,Operating Revenue,Hydrogen sales,3.7075300104483255
