,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00012046801411851526
16,Operating Expenses,Desalination,0.0008542241798584212
17,Operating Expenses,Desalination Fixed O&M Cost,0.0037714774013752807
18,Operating Expenses,Water,0.01614775725593667
19,Operating Expenses,Compression,0.02029645101868745
20,Operating Expenses,Cash on hand reserve,0.02056628578642898
21,Operating Expenses,Var O&M,0.06850056858544802
22,Operating Expenses,Property insurance,0.10975634727316476
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1998419792609226
24,Operating Expenses,Electrolysis system,0.5606700708780697
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.5838908633809601
26,Operating Expenses,Wind Plant,0.6906181236359291
27,Financing cash outflow,Income taxes payable,1.0204343418954698
28,Financing cash outflow,Repayment of debt,1.7311905510070176
29,Operating Expenses,Hydrogen Storage,2.0077452840633487
30,Financing cash outflow,Interest expense,2.7863766163538783
31,Financing cash outflow,Dividends paid,4.223899167805147
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00012046801411851526
37,Operating Revenue,Cash on hand recovery,0.020566285786428985
38,Financing cash inflow,Monetized tax losses,0.55304020103636
39,Financing cash inflow,Inflow of debt,1.7311905510070176
40,Financing cash inflow,Inflow of equity,2.9602038980749565
41,Operating Revenue,Hydrogen sales,8.774222860831308
