,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00012021148502446354
16,Operating Expenses,Desalination,0.00088397572453755
17,Operating Expenses,Desalination Fixed O&M Cost,0.003902833175490618
18,Operating Expenses,Cash on hand reserve,0.009447180375157477
19,Operating Expenses,Compression,0.02100335066347427
20,Operating Expenses,Water,0.022269129287598964
21,Operating Expenses,Property insurance,0.05276407667144835
22,Operating Expenses,Var O&M,0.06759284861053731
23,Operating Expenses,Hydrogen Storage,0.09269986225614586
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20680222191728515
25,Operating Expenses,Electrolysis system,0.40863038509246025
26,Financing cash outflow,Income taxes payable,0.4616661559259126
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.6242651832240305
28,Financing cash outflow,Repayment of debt,0.7811735118811024
29,Operating Expenses,Wind Plant,1.0554426054749633
30,Financing cash outflow,Interest expense,1.256728542451059
31,Financing cash outflow,Dividends paid,1.9102440423512212
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00012021148502446354
37,Operating Revenue,Cash on hand recovery,0.009447180375157477
38,Financing cash inflow,Monetized tax losses,0.24677873369929526
39,Financing cash inflow,Inflow of debt,0.7811735118811023
40,Financing cash inflow,Inflow of equity,1.3292521229977745
41,Operating Revenue,Hydrogen sales,4.604975117576787
