,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Operating Expenses,Credit card fees,0.0
14,Financing cash outflow,Capital gains taxes payable,0.0
15,Operating Expenses,Road tax,0.0
16,Operating Expenses,Non-depreciable assets,0.00012021148502446354
17,Operating Expenses,Desalination,0.00088397572453755
18,Operating Expenses,Desalination Fixed O&M Cost,0.003902833175490618
19,Operating Expenses,Compression,0.02100335066347427
20,Operating Expenses,Water,0.022269129287598964
21,Operating Expenses,Cash on hand reserve,0.023758554718520314
22,Operating Expenses,Property insurance,0.05792085110069796
23,Operating Expenses,Var O&M,0.06759284861053731
24,Operating Expenses,Hydrogen Storage,0.09269986225614586
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20680222191728515
26,Operating Expenses,Electrolysis system,0.5445749966371904
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.674881279161114
28,Operating Expenses,Wind Plant,1.075726995288803
29,Financing cash outflow,Repayment of debt,1.081062208395325
30,Financing cash outflow,Interest expense,1.4593294660523166
31,Financing cash outflow,Dividends paid,1.4999279595425596
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00012021148502446354
37,Operating Revenue,Cash on hand recovery,0.02375855471852031
38,Operating Revenue,Hydrogen sales,0.9801106073791533
39,Financing cash inflow,Inflow of debt,1.0810622083953247
40,Financing cash inflow,Inflow of equity,2.316633265210677
41,Financing cash inflow,Monetized tax losses,2.4255887725454115
