,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,9.8790590387261e-05
16,Operating Expenses,Desalination,0.0006226774923066364
17,Operating Expenses,Desalination Fixed O&M Cost,0.002749177728694984
18,Operating Expenses,Cash on hand reserve,0.004799690700889656
19,Operating Expenses,Compression,0.014794878816396208
20,Operating Expenses,Water,0.021398416886543536
21,Operating Expenses,Property insurance,0.024633312556315654
22,Operating Expenses,Hydrogen Storage,0.03926422425158807
23,Operating Expenses,Var O&M,0.06814345000409869
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1456726529614396
25,Financing cash outflow,Income taxes payable,0.21999968506851264
26,Operating Expenses,Electrolysis system,0.2536720938712361
27,Financing cash outflow,Repayment of debt,0.350199429895893
28,Operating Expenses,Wind Plant,0.42544407675308854
29,Operating Expenses,Wind Plant Fixed O&M Cost,0.46189791659277435
30,Financing cash outflow,Interest expense,0.5651168200230023
31,Financing cash outflow,Dividends paid,0.897931811669311
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.8790590387261e-05
37,Operating Revenue,Cash on hand recovery,0.004799690700889655
38,Financing cash inflow,Monetized tax losses,0.11163505778620599
39,Financing cash inflow,Inflow of debt,0.350199429895893
40,Financing cash inflow,Inflow of equity,0.6049459675356668
41,Operating Revenue,Hydrogen sales,2.421311466301635
