,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011719544029262032
16,Operating Expenses,Desalination,0.0008310187529830264
17,Operating Expenses,Desalination Fixed O&M Cost,0.0036690233323926832
18,Operating Expenses,Water,0.016147757255936666
19,Operating Expenses,Cash on hand reserve,0.01890155430741206
20,Operating Expenses,Compression,0.019745087780500672
21,Operating Expenses,Var O&M,0.06738983921725518
22,Operating Expenses,Property insurance,0.09886259358034263
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.194413171992622
24,Operating Expenses,Electrolysis system,0.3841502697691845
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.5680291761882096
26,Operating Expenses,Wind Plant,0.6454328972394685
27,Financing cash outflow,Income taxes payable,0.9448957413734205
28,Financing cash outflow,Repayment of debt,1.6032857411498165
29,Operating Expenses,Hydrogen Storage,1.9020901587790187
30,Financing cash outflow,Interest expense,2.5810168730806877
31,Financing cash outflow,Dividends paid,3.9097838567654697
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011719544029262032
37,Operating Revenue,Cash on hand recovery,0.01890155430741206
38,Financing cash inflow,Monetized tax losses,0.5142939904597685
39,Financing cash inflow,Inflow of debt,1.6032857411498165
40,Financing cash inflow,Inflow of equity,2.745564307998929
41,Operating Revenue,Hydrogen sales,8.072942923516683
