,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Cooling water,5.580990977316859e-06
11,Operating Expenses,Non-depreciable assets,0.0002219661989173382
12,Operating Expenses,Cooling Tower,0.0004261040727376358
13,Operating Expenses,Maintenance Cost,0.0006051606912944871
14,Operating Expenses,Boiler and Steam Turbine,0.0006276405027066222
15,Operating Expenses,Installation cost,0.0010734638756371062
16,Operating Expenses,Haber Bosch,0.001655228581270461
17,Operating Expenses,Air Separation by Cryogenic,0.001998237387781402
18,Operating Expenses,Iron based catalyst,0.002118031527748033
19,Operating Expenses,Depreciable Nonequipment,0.002306499999726745
20,Operating Expenses,Administrative Expense,0.003455257213960806
21,Operating Expenses,Cash on hand reserve,0.004044572920557371
22,Operating Expenses,Property tax and insurance,0.00420822632653372
23,Financing cash outflow,Repayment of debt,0.004817905064669196
24,Financing cash outflow,Income taxes payable,0.0058847943987584694
25,Financing cash outflow,Interest expense,0.0077746534028566815
26,Operating Expenses,Labor Cost,0.017276286069804025
27,Financing cash outflow,Dividends paid,0.020022776479280843
28,Operating Expenses,Electricity,0.0334005984308403
29,Operating Expenses,Hydrogen,1.3805598681747533
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Financing cash inflow,One time capital incentive,0.0
33,Financing cash inflow,Annual operating incentives,0.0
34,Operating Revenue,Sale of non-depreciable assets,0.0002219661989173382
35,Financing cash inflow,Monetized tax losses,0.0006256345080742588
36,Operating Revenue,Cash on hand recovery,0.004044572920557371
37,Financing cash inflow,Inflow of debt,0.004817905064669196
38,Financing cash inflow,Inflow of equity,0.006877030280105083
39,Operating Revenue,Oxygen byproduct,0.008386648300601965
40,Operating Revenue,Ammonia sales,1.4675090950378866
