,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Non-depreciable assets,9.126883620313476e-05
15,Operating Expenses,Desalination,0.0006951153128839224
16,Operating Expenses,Desalination Fixed O&M Cost,0.0030689972909993327
17,Operating Expenses,Compression,0.016516008599319267
18,Operating Expenses,Water,0.016728232189973612
19,Operating Expenses,Cash on hand reserve,0.027992690952893414
20,Operating Expenses,Var O&M,0.06742237408644072
21,Operating Expenses,Property insurance,0.07854830350217704
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.14732159195729003
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.16261916159329742
24,Operating Expenses,Solar Plant,0.27772604878014795
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.5931045360686082
26,Operating Expenses,Hydrogen Storage,0.6074295643905512
27,Operating Expenses,Electrolysis system,0.6376093103509424
28,Operating Expenses,Wind Plant,0.8022758509270709
29,Financing cash outflow,Repayment of debt,1.270441502430096
30,Financing cash outflow,Interest expense,1.9352902917428005
31,Financing cash outflow,Dividends paid,1.9466970067268572
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.126883620313476e-05
37,Operating Revenue,Cash on hand recovery,0.027992690952893418
38,Financing cash inflow,Inflow of debt,1.2704415024300957
39,Financing cash inflow,Monetized tax losses,2.252043556146125
40,Financing cash inflow,Inflow of equity,2.319330694784899
41,Operating Revenue,Hydrogen sales,2.7130097662568824
