,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Battery Storage,0.0
5,Operating Expenses,Solar Plant,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Operating Expenses,Credit card fees,0.0
13,Financing cash outflow,Capital gains taxes payable,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011505717021308647
16,Operating Expenses,Desalination,0.0008158565373661187
17,Operating Expenses,Desalination Fixed O&M Cost,0.003602080772228413
18,Operating Expenses,Water,0.016147757255936687
19,Operating Expenses,Compression,0.01938483203750081
20,Operating Expenses,Cash on hand reserve,0.03470199115163889
21,Operating Expenses,Var O&M,0.06865005435438067
22,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1908660385230849
23,Operating Expenses,Property insurance,0.20905336212469883
24,Operating Expenses,Wind Plant Fixed O&M Cost,0.7540401434402623
25,Operating Expenses,Wind Plant,0.9397065007216634
26,Financing cash outflow,Income taxes payable,1.2260583314961813
27,Operating Expenses,Hydrogen Storage,2.0006717835448096
28,Financing cash outflow,Repayment of debt,2.474751119551002
29,Operating Expenses,Electrolysis system,3.33080145108076
30,Financing cash outflow,Interest expense,3.9736948459899706
31,Financing cash outflow,Dividends paid,5.857808591859014
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011505717021308647
37,Operating Revenue,Cash on hand recovery,0.0347019911516389
38,Financing cash inflow,Monetized tax losses,0.9986772540863802
39,Financing cash inflow,Inflow of debt,2.474751119551002
40,Financing cash inflow,Inflow of equity,4.171849894849446
41,Operating Revenue,Hydrogen sales,13.38907277215231
