,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Battery Storage,0.0
3,Operating Expenses,Hydrogen Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Capital gains taxes payable,0.0
13,Operating Expenses,Non-depreciable assets,0.00011289377527991646
14,Operating Expenses,Desalination,0.00035578496197241074
15,Operating Expenses,Desalination Fixed O&M Cost,0.0015708229472625162
16,Operating Expenses,Compression,0.008453485892960145
17,Operating Expenses,Cash on hand reserve,0.008836089693016719
18,Operating Expenses,Water,0.022269129287598936
19,Operating Expenses,Property insurance,0.02545391554060122
20,Operating Expenses,Solar Plant Fixed O&M Cost,0.06074249578935907
21,Operating Expenses,Var O&M,0.07116312176292472
22,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08323432263837681
23,Operating Expenses,Solar Plant,0.09733337222209121
24,Operating Expenses,Electrolysis system,0.23083386488830082
25,Financing cash outflow,Income taxes payable,0.24773609815238073
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.29435883227876514
27,Financing cash outflow,Repayment of debt,0.39755323965287476
28,Operating Expenses,Wind Plant,0.4201839916315622
29,Financing cash outflow,Interest expense,0.641531662827844
30,Financing cash outflow,Dividends paid,1.0159820011950988
31,Operating Expenses,Grid Electricity Cost,1.5572472692913994
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011289377527991646
37,Operating Revenue,Cash on hand recovery,0.008836089693016719
38,Financing cash inflow,Monetized tax losses,0.1270006944361374
39,Financing cash inflow,Inflow of debt,0.39755323965287476
40,Financing cash inflow,Inflow of equity,0.6895492429993302
41,Operating Revenue,Hydrogen sales,3.961900233873031
