,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Capital gains taxes payable,0.0
13,Operating Expenses,Non-depreciable assets,9.133963819924832e-05
14,Operating Expenses,Desalination,0.0006476783742160641
15,Operating Expenses,Desalination Fixed O&M Cost,0.0028595588948561743
16,Operating Expenses,Cash on hand reserve,0.014801816289715431
17,Operating Expenses,Compression,0.015388902243809358
18,Operating Expenses,Water,0.01614775725593668
19,Operating Expenses,Var O&M,0.067599606796995
20,Operating Expenses,Property insurance,0.07803246292004085
21,Operating Expenses,Solar Plant Fixed O&M Cost,0.1474358769993167
22,Operating Expenses,Electrolyzer Fixed O&M Cost,0.15152149901596906
23,Operating Expenses,Solar Plant,0.2779414953602117
24,Operating Expenses,Wind Plant Fixed O&M Cost,0.5386049494677456
25,Operating Expenses,Wind Plant,0.5718796669168105
26,Operating Expenses,Electrolysis system,0.5940967690666966
27,Financing cash outflow,Income taxes payable,0.7306509752140513
28,Operating Expenses,Hydrogen Storage,0.8667658039766624
29,Financing cash outflow,Repayment of debt,1.1727206303030484
30,Financing cash outflow,Interest expense,1.8924192811200293
31,Financing cash outflow,Dividends paid,2.993521432594612
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,9.133963819924832e-05
37,Operating Revenue,Cash on hand recovery,0.014801816289715431
38,Financing cash inflow,Monetized tax losses,0.37723326965078147
39,Financing cash inflow,Inflow of debt,1.1727206303030484
40,Financing cash inflow,Inflow of equity,2.037984673108734
41,Operating Revenue,Hydrogen sales,6.522218955432155
