Run on a MSNT machine on 09/30/22 12:33:17.
Optimal solution found within time limit:,Yes

interval length (hours),       1.0000
operating period length (hours),    8760.0000
additional look-ahead (hours),       0.0000
output capacity (MW),       0.0000
input capacity (MW),       1.0000
storage capacity (hours),     100.0000
input efficiency (%),       0.6002
output efficiency (%),       1.0000
input heat rate (MMBtu/MWh),       0.0000
ouptut heat rate (MMBtu/MWh),       0.0000
variable O&M cost,       0.0000
regulation cost,       0.0000
hydrogen use,       1.0000

input
LSL limit fraction,       0.0000
reg up limit fraction,       0.0000
reg down limit fraction,       0.0000
spining reserve limit fraction,       0.0000
startup cost ($/MW-start), 0.0000000000
minimum run intervals,       0.0000

output
LSL limit fraction,       0.0000
reg up limit fraction,       0.0000
reg down limit fraction,       0.0000
spining reserve limit fraction,       0.0000
startup cost ($/MW-start), 0.0000000000
minimum run intervals,       0.0000

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
     11.0000,     28.0750,     28.0750,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6153,      0.0000,      1.0000,      1.0000,      0.0000
     12.0000,     26.5490,     26.5490,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     13.0000,     25.0520,     25.0520,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     14.0000,     24.5250,     24.5250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     15.0000,     25.9950,     25.9950,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     16.0000,     31.2650,     31.2650,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     17.0000,     45.3650,     45.3650,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     18.0000,     50.9280,     50.9280,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     19.0000,     59.4620,     59.4620,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     20.0000,     52.3190,     52.3190,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     21.0000,     52.7790,     52.7790,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     22.0000,     48.0150,     48.0150,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     23.0000,     45.6780,     45.6780,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     24.0000,     37.8250,     37.8250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     25.0000,     36.8130,     36.8130,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     26.0000,     34.1570,     34.1570,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     27.0000,     34.1170,     34.1170,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     28.0000,     32.4930,     32.4930,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     29.0000,     34.7140,     34.7140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     30.0000,     42.7850,     42.7850,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     31.0000,     38.5950,     38.5950,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     32.0000,     41.4220,     41.4220,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     33.0000,     37.4370,     37.4370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     34.0000,     32.5940,     32.5940,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     35.0000,     31.0410,     31.0410,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     36.0000,     28.4210,     28.4210,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     37.0000,     27.2110,     27.2110,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     38.0000,     26.1350,     26.1350,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8117,      0.0000,      1.0000,      1.0000,      0.0000
     39.0000,     27.5980,     27.5980,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6900,      0.0000,      1.0000,      1.0000,      0.0000
     40.0000,     31.5390,     31.5390,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6948,      0.0000,      1.0000,      1.0000,      0.0000
     41.0000,     45.8150,     45.8150,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6797,      0.0000,      1.0000,      1.0000,      0.0000
     42.0000,     53.7860,     53.7860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6485,      0.0000,      1.0000,      1.0000,      0.0000
     43.0000,     53.4500,     53.4500,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7353,      0.0000,      1.0000,      1.0000,      0.0000
     44.0000,     48.0330,     48.0330,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7881,      0.0000,      1.0000,      1.0000,      0.0000
     45.0000,     45.7310,     45.7310,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7457,      0.0000,      1.0000,      1.0000,      0.0000
     46.0000,     43.0790,     43.0790,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7796,      0.0000,      1.0000,      1.0000,      0.0000
     47.0000,     45.8460,     45.8460,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     48.0000,     36.5410,     36.5410,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8004,      0.0000,      1.0000,      1.0000,      0.0000
     49.0000,     34.3860,     34.3860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     50.0000,     32.0390,     32.0390,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     51.0000,     31.6990,     31.6990,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     52.0000,     30.9140,     30.9140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7601,      0.0000,      1.0000,      1.0000,      0.0000
     53.0000,     31.8160,     31.8160,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7355,      0.0000,      1.0000,      1.0000,      0.0000
     54.0000,     35.1710,     35.1710,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7872,      0.0000,      1.0000,      1.0000,      0.0000
     55.0000,     32.3390,     32.3390,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7004,      0.0000,      1.0000,      1.0000,      0.0000
     56.0000,     32.9650,     32.9650,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     57.0000,     32.9010,     32.9010,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     58.0000,     30.0070,     30.0070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     59.0000,     28.6860,     28.6860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     60.0000,     27.8410,     27.8410,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     61.0000,     26.8860,     26.8860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     62.0000,     24.7720,     24.7720,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     63.0000,     26.2070,     26.2070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     64.0000,     29.5250,     29.5250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     65.0000,     42.7310,     42.7310,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     66.0000,     51.6910,     51.6910,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     67.0000,     52.7040,     52.7040,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     68.0000,     47.7210,     47.7210,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     69.0000,     48.1330,     48.1330,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     70.0000,     43.0380,     43.0380,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     71.0000,     39.9340,     39.9340,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     72.0000,     34.1370,     34.1370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7497,      0.0000,      1.0000,      1.0000,      0.0000
     73.0000,     32.8640,     32.8640,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6550,      0.0000,      1.0000,      1.0000,      0.0000
     74.0000,     30.6730,     30.6730,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5323,      0.0000,      1.0000,      1.0000,      0.0000
     75.0000,     30.6030,     30.6030,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.4837,      0.0000,      1.0000,      1.0000,      0.0000
     76.0000,     30.3440,     30.3440,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.4847,      0.0000,      1.0000,      1.0000,      0.0000
     77.0000,     30.8350,     30.8350,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6272,      0.0000,      1.0000,      1.0000,      0.0000
     78.0000,     32.0510,     32.0510,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     79.0000,     31.3920,     31.3920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     80.0000,     31.8200,     31.8200,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     81.0000,     31.2370,     31.2370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     82.0000,     29.3160,     29.3160,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     83.0000,     27.7910,     27.7910,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     84.0000,     26.5470,     26.5470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     85.0000,     25.2190,     25.2190,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     86.0000,     23.4370,     23.4370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     87.0000,     25.7000,     25.7000,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     88.0000,     28.5070,     28.5070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     89.0000,     41.1270,     41.1270,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     90.0000,     49.4070,     49.4070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     91.0000,     50.1010,     50.1010,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     92.0000,     47.4220,     47.4220,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     93.0000,     46.6490,     46.6490,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     94.0000,     43.7210,     43.7210,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     95.0000,     38.4080,     38.4080,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7643,      0.0000,      1.0000,      1.0000,      0.0000
     96.0000,     33.2400,     33.2400,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7652,      0.0000,      1.0000,      1.0000,      0.0000
     97.0000,     31.0290,     31.0290,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     98.0000,     28.2090,     28.2090,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7939,      0.0000,      1.0000,      1.0000,      0.0000
     99.0000,     28.1280,     28.1280,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    100.0000,     27.7750,     27.7750,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    101.0000,     31.0980,     31.0980,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    102.0000,     34.8020,     34.8020,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    103.0000,     46.4960,     46.4960,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    104.0000,     54.3780,     54.3780,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    105.0000,     47.2140,     47.2140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    106.0000,     38.0350,     38.0350,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    107.0000,     33.4920,     33.4920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    108.0000,     31.6630,     31.6630,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    109.0000,     30.8760,     30.8760,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    110.0000,     29.6640,     29.6640,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    111.0000,     31.2810,     31.2810,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    112.0000,     33.6400,     33.6400,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    113.0000,     48.8600,     48.8600,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    114.0000,     57.1470,     57.1470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    115.0000,     59.4500,     59.4500,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7751,      0.0000,      1.0000,      1.0000,      0.0000
    116.0000,     51.7310,     51.7310,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6633,      0.0000,      1.0000,      1.0000,      0.0000
    117.0000,     51.0610,     51.0610,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5662,      0.0000,      1.0000,      1.0000,      0.0000
    118.0000,     47.5520,     47.5520,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.4739,      0.0000,      1.0000,      1.0000,      0.0000
    119.0000,     44.2140,     44.2140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5779,      0.0000,      1.0000,      1.0000,      0.0000
    120.0000,     35.3520,     35.3520,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5628,      0.0000,      1.0000,      1.0000,      0.0000
    121.0000,     30.9920,     30.9920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6055,      0.0000,      1.0000,      1.0000,      0.0000
    122.0000,     29.3730,     29.3730,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5561,      0.0000,      1.0000,      1.0000,      0.0000
    123.0000,     28.1490,     28.1490,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5829,      0.0000,      1.0000,      1.0000,      0.0000
    124.0000,     28.4540,     28.4540,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6717,      0.0000,      1.0000,      1.0000,      0.0000
    125.0000,     30.8250,     30.8250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6868,      0.0000,      1.0000,      1.0000,      0.0000
    126.0000,     37.8960,     37.8960,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7083,      0.0000,      1.0000,      1.0000,      0.0000
    127.0000,     43.7870,     43.7870,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7713,      0.0000,      1.0000,      1.0000,      0.0000
    128.0000,     45.5760,     45.5760,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    129.0000,     39.7920,     39.7920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    130.0000,     32.3820,     32.3820,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    131.0000,     27.0330,     27.0330,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    132.0000,     25.2740,     25.2740,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7328,      0.0000,      1.0000,      1.0000,      0.0000
    133.0000,     30.5200,     30.5200,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.7535,      0.0000,      1.0000,      1.0000,      0.0000
    134.0000,     23.7160,     23.7160,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6939,      0.0000,      1.0000,      1.0000,      0.0000
    135.0000,     27.8960,     27.8960,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5758,      0.0000,      1.0000,      1.0000,      0.0000
    136.0000,     33.7430,     33.7430,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.6339,      0.0000,      1.0000,      1.0000,      0.0000
    137.0000,     44.5590,     44.5590,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5468,      0.0000,      1.0000,      1.0000,      0.0000
    138.0000,     56.9140,     56.9140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5946,      0.0000,      1.0000,      1.0000,      0.0000
    139.0000,     55.7700,     55.7700,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5880,      0.0000,      1.0000,      1.0000,      0.0000
    140.0000,     51.1840,     51.1840,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.5288,      0.0000,      1.0000,      1.0000,      0.0000
    141.0000,     49.7880,     49.7880,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.4585,      0.0000,      1.0000,      1.0000,      0.0000
    142.0000,     43.8080,     43.8080,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.4701,      0.0000,      1.0000,      1.0000,      0.0000
    143.0000,     41.6240,     41.6240,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.3669,      0.0000,      1.0000,      1.0000,      0.0000
    144.0000,     35.5030,     35.5030,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.2617,      0.0000,      1.0000,      1.0000,      0.0000
    145.0000,     27.0470,     27.0470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.2120,      0.0000,      1.0000,      1.0000,      0.0000
    146.0000,     26.9990,     26.9990,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.1816,      0.0000,      1.0000,      1.0000,      0.0000
    147.0000,     26.8060,     26.8060,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.1883,      0.0000,      1.0000,      1.0000,      0.0000
    148.0000,     26.6370,     26.6370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.1573,      0.0000,      1.0000,      1.0000,      0.0000
    149.0000,     27.9830,     27.9830,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.1430,      0.0000,      1.0000,      1.0000,      0.0000
    150.0000,     32.0150,     32.0150,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.0818,      0.0000,      1.0000,      1.0000,      0.0000
    151.0000,     39.6280,     39.6280,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.0585,      0.0000,      1.0000,      1.0000,      0.0000
    152.0000,     42.8470,     42.8470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      8.0224,      0.0735,      0.0000,      1.0000,      1.0000,      0.0000
